complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,incident_timestamp,complaint_timestamp,available_timestamp
CMP_202614095,TYP_05,Sextortion,39573.46,Maharashtra,Pune,2025-03-20T21:32:00,2025-03-29T11:32:00,2025-03-29 12:29:00
CMP_202637032,TYP_01,OTP / KYC Fraud,7947.1,Bihar,District-45,2025-03-29T06:51:00,2025-03-29T11:51:00,2025-03-29 12:33:00
CMP_202618889,TYP_06,Marketplace / OLX Fraud,20546.83,Karnataka,District-56,2025-03-28T18:41:00,2025-03-29T11:41:00,2025-03-29 12:41:00
CMP_202613946,TYP_01,OTP / KYC Fraud,87380.92,Gujarat,District-52,2025-03-29T11:40:00,2025-03-29T12:40:00,2025-03-29 12:52:00
CMP_202630133,TYP_02,Fake Loan App,8889.57,West Bengal,District-66,2025-03-29T10:24:00,2025-03-29T12:24:00,2025-03-29 12:52:00
CMP_202611411,TYP_05,Sextortion,53543.64,Chhattisgarh,District-70,2025-03-29T11:54:00,2025-03-29T12:54:00,2025-03-29 13:03:00
CMP_202622664,TYP_06,Marketplace / OLX Fraud,9990.81,Delhi,South Delhi,2025-03-28T12:59:00,2025-03-29T12:59:00,2025-03-29 13:12:00
CMP_202632012,TYP_03,Part-Time Job Scam,26014.98,Karnataka,District-36,2025-03-29T12:03:00,2025-03-29T13:03:00,2025-03-29 13:23:00
CMP_202603516,TYP_06,Marketplace / OLX Fraud,14096.27,Odisha,District-28,2025-03-29T11:02:00,2025-03-29T13:02:00,2025-03-29 13:25:00
CMP_202630052,TYP_02,Fake Loan App,12495.55,Karnataka,District-26,2025-03-29T11:13:00,2025-03-29T13:13:00,2025-03-29 13:26:00
CMP_202633147,TYP_03,Part-Time Job Scam,133870.49,Andhra Pradesh,District-25,2025-03-29T12:16:00,2025-03-29T13:16:00,2025-03-29 13:43:00
CMP_202622674,TYP_05,Sextortion,300550.97,Rajasthan,District-47,2025-03-29T10:08:00,2025-03-29T13:08:00,2025-03-29 13:48:00
CMP_202601358,TYP_04,Investment / Crypto Scam,380535.94,Gujarat,District-65,2025-03-29T11:51:00,2025-03-29T12:51:00,2025-03-29 13:51:00
CMP_202637277,TYP_04,Investment / Crypto Scam,306516.03,Maharashtra,Mumbai,2025-03-29T11:08:00,2025-03-29T13:08:00,2025-03-29 13:59:00
CMP_202632762,TYP_04,Investment / Crypto Scam,934888.05,Rajasthan,Alwar,2025-03-29T12:10:00,2025-03-29T13:10:00,2025-03-29 14:02:00
CMP_202611011,TYP_01,OTP / KYC Fraud,13765.96,Rajasthan,District-24,2025-03-29T10:41:00,2025-03-29T13:41:00,2025-03-29 14:10:00
CMP_202624302,TYP_03,Part-Time Job Scam,223291.95,Assam,District-33,2025-03-29T11:46:00,2025-03-29T13:46:00,2025-03-29 14:13:00
CMP_202632647,TYP_02,Fake Loan App,41923.07,Jharkhand,Deoghar,2025-03-28T10:12:00,2025-03-29T14:12:00,2025-03-29 14:17:00
CMP_202637314,TYP_03,Part-Time Job Scam,147184.42,West Bengal,District-43,2025-03-29T12:48:00,2025-03-29T13:48:00,2025-03-29 14:24:00
CMP_202619684,TYP_06,Marketplace / OLX Fraud,33295.78,Punjab,District-55,2025-03-29T05:09:00,2025-03-29T14:09:00,2025-03-29 14:27:00
CMP_202634056,TYP_01,OTP / KYC Fraud,15921.95,Bihar,District-74,2025-03-29T11:30:00,2025-03-29T13:30:00,2025-03-29 14:28:00
CMP_202610862,TYP_06,Marketplace / OLX Fraud,7568.56,Uttar Pradesh,Noida,2025-03-29T09:04:00,2025-03-29T14:04:00,2025-03-29 14:32:00
CMP_202636341,TYP_04,Investment / Crypto Scam,672896.81,Assam,District-33,2025-03-29T10:05:00,2025-03-29T14:05:00,2025-03-29 14:32:00
CMP_202618731,TYP_01,OTP / KYC Fraud,44153.68,Punjab,District-69,2025-03-28T19:59:00,2025-03-29T13:59:00,2025-03-29 14:39:00
CMP_202629477,TYP_04,Investment / Crypto Scam,363293.63,Jharkhand,District-50,2025-03-28T12:05:00,2025-03-29T14:05:00,2025-03-29 14:41:00
CMP_202613727,TYP_04,Investment / Crypto Scam,216557.0,Uttar Pradesh,District-67,2025-03-29T09:57:00,2025-03-29T13:57:00,2025-03-29 14:53:00
CMP_202635686,TYP_06,Marketplace / OLX Fraud,12682.19,Odisha,District-61,2025-03-28T14:00:00,2025-03-29T14:00:00,2025-03-29 14:54:00
CMP_202636437,TYP_02,Fake Loan App,31213.15,Andhra Pradesh,District-59,2025-03-29T08:50:00,2025-03-29T14:50:00,2025-03-29 14:58:00
CMP_202637198,TYP_06,Marketplace / OLX Fraud,30048.14,Maharashtra,District-44,2025-03-29T14:03:00,2025-03-29T15:03:00,2025-03-29 15:34:00
CMP_202622698,TYP_06,Marketplace / OLX Fraud,10430.08,Andhra Pradesh,District-71,2025-03-29T08:00:00,2025-03-29T15:00:00,2025-03-29 15:39:00
CMP_202627250,TYP_05,Sextortion,61866.88,Maharashtra,District-44,2025-03-29T14:13:00,2025-03-29T15:13:00,2025-03-29 16:00:00
CMP_202613451,TYP_02,Fake Loan App,12239.03,Maharashtra,District-44,2025-03-29T10:21:00,2025-03-29T15:21:00,2025-03-29 16:01:00
CMP_202616514,TYP_05,Sextortion,19524.31,Andhra Pradesh,District-59,2025-03-29T12:39:00,2025-03-29T15:39:00,2025-03-29 16:04:00
CMP_202602774,TYP_05,Sextortion,68563.52,Jharkhand,Deoghar,2025-03-29T11:05:00,2025-03-29T15:05:00,2025-03-29 16:05:00
CMP_202608707,TYP_03,Part-Time Job Scam,127074.35,Tamil Nadu,District-49,2025-03-29T08:52:00,2025-03-29T15:52:00,2025-03-29 16:07:00
CMP_202633957,TYP_06,Marketplace / OLX Fraud,5719.84,Rajasthan,District-24,2025-03-29T13:37:00,2025-03-29T15:37:00,2025-03-29 16:14:00
CMP_202621580,TYP_04,Investment / Crypto Scam,755793.14,Gujarat,District-65,2025-03-29T12:55:00,2025-03-29T15:55:00,2025-03-29 16:24:00
CMP_202621802,TYP_06,Marketplace / OLX Fraud,32182.24,Delhi,South Delhi,2025-03-29T07:20:00,2025-03-29T16:20:00,2025-03-29 16:32:00
CMP_202617077,TYP_06,Marketplace / OLX Fraud,32393.14,Delhi,South Delhi,2025-03-28T15:45:00,2025-03-29T15:45:00,2025-03-29 16:35:00
CMP_202618058,TYP_02,Fake Loan App,29663.13,Punjab,District-69,2025-03-28T18:38:00,2025-03-29T15:38:00,2025-03-29 16:36:00
CMP_202626050,TYP_04,Investment / Crypto Scam,157825.4,Uttar Pradesh,District-23,2025-03-29T11:28:00,2025-03-29T16:28:00,2025-03-29 16:45:00
CMP_202624456,TYP_04,Investment / Crypto Scam,821492.2,Karnataka,District-40,2025-03-28T17:11:00,2025-03-29T16:11:00,2025-03-29 16:45:00
CMP_202635799,TYP_01,OTP / KYC Fraud,33238.95,Gujarat,District-52,2025-03-29T10:15:00,2025-03-29T16:15:00,2025-03-29 16:49:00
CMP_202631926,TYP_05,Sextortion,67991.86,Maharashtra,Pune,2025-03-27T17:23:00,2025-03-29T16:23:00,2025-03-29 16:51:00
CMP_202615884,TYP_05,Sextortion,125697.93,Gujarat,District-68,2025-03-29T08:50:00,2025-03-29T16:50:00,2025-03-29 16:57:00
CMP_202612685,TYP_06,Marketplace / OLX Fraud,19138.29,Karnataka,District-56,2025-03-29T15:37:00,2025-03-29T16:37:00,2025-03-29 16:59:00
CMP_202601036,TYP_02,Fake Loan App,46045.19,Jharkhand,Deoghar,2025-03-29T11:03:00,2025-03-29T16:03:00,2025-03-29 17:01:00
CMP_202606081,TYP_01,OTP / KYC Fraud,23142.97,Andhra Pradesh,District-73,2025-03-28T14:34:00,2025-03-29T16:34:00,2025-03-29 17:09:00
CMP_202636395,TYP_03,Part-Time Job Scam,268594.78,Bihar,District-74,2025-03-29T14:29:00,2025-03-29T16:29:00,2025-03-29 17:13:00
CMP_202608990,TYP_03,Part-Time Job Scam,239584.4,Punjab,Amritsar,2025-03-25T17:27:00,2025-03-29T16:27:00,2025-03-29 17:24:00
CMP_202624080,TYP_03,Part-Time Job Scam,92361.63,Rajasthan,District-21,2025-03-28T13:06:00,2025-03-29T17:06:00,2025-03-29 17:30:00
CMP_202624394,TYP_04,Investment / Crypto Scam,456515.85,Punjab,District-69,2025-03-29T11:14:00,2025-03-29T17:14:00,2025-03-29 17:32:00
CMP_202633839,TYP_02,Fake Loan App,11387.1,Punjab,District-55,2025-03-29T14:22:00,2025-03-29T17:22:00,2025-03-29 17:35:00
CMP_202619665,TYP_02,Fake Loan App,11789.28,Andhra Pradesh,District-59,2025-03-29T13:36:00,2025-03-29T16:36:00,2025-03-29 17:35:00
CMP_202631848,TYP_03,Part-Time Job Scam,118788.55,Tamil Nadu,District-22,2025-03-29T13:59:00,2025-03-29T16:59:00,2025-03-29 17:38:00
CMP_202610953,TYP_02,Fake Loan App,9093.53,Rajasthan,District-47,2025-03-29T16:18:00,2025-03-29T17:18:00,2025-03-29 17:39:00
CMP_202607830,TYP_01,OTP / KYC Fraud,46002.53,Karnataka,District-26,2025-03-29T12:18:00,2025-03-29T17:18:00,2025-03-29 17:40:00
CMP_202637328,TYP_05,Sextortion,25096.71,Telangana,Hyderabad,2025-03-29T15:15:00,2025-03-29T17:15:00,2025-03-29 17:42:00
CMP_202626764,TYP_03,Part-Time Job Scam,252578.17,Kerala,District-60,2025-03-29T13:16:00,2025-03-29T17:16:00,2025-03-29 17:44:00
CMP_202606783,TYP_06,Marketplace / OLX Fraud,3354.27,Bihar,District-41,2025-03-29T11:03:00,2025-03-29T17:03:00,2025-03-29 17:46:00
CMP_202627307,TYP_06,Marketplace / OLX Fraud,5828.72,Andhra Pradesh,District-25,2025-03-29T12:17:00,2025-03-29T17:17:00,2025-03-29 18:05:00
CMP_202608995,TYP_01,OTP / KYC Fraud,26277.18,Punjab,District-55,2025-03-29T08:12:00,2025-03-29T18:12:00,2025-03-29 18:18:00
CMP_202636336,TYP_06,Marketplace / OLX Fraud,7925.44,Telangana,District-54,2025-03-29T16:58:00,2025-03-29T17:58:00,2025-03-29 18:19:00
CMP_202631709,TYP_01,OTP / KYC Fraud,51027.02,Assam,District-29,2025-03-29T13:56:00,2025-03-29T17:56:00,2025-03-29 18:24:00
CMP_202603026,TYP_04,Investment / Crypto Scam,178859.77,Jharkhand,Deoghar,2025-03-29T13:44:00,2025-03-29T17:44:00,2025-03-29 18:25:00
CMP_202636744,TYP_04,Investment / Crypto Scam,300704.37,Karnataka,District-36,2025-03-29T14:10:00,2025-03-29T18:10:00,2025-03-29 18:38:00
CMP_202629498,TYP_04,Investment / Crypto Scam,932663.25,Telangana,Hyderabad,2025-03-29T14:53:00,2025-03-29T17:53:00,2025-03-29 18:45:00
CMP_202627855,TYP_06,Marketplace / OLX Fraud,10080.56,Rajasthan,District-24,2025-03-29T17:03:00,2025-03-29T18:03:00,2025-03-29 18:50:00
CMP_202634423,TYP_01,OTP / KYC Fraud,33583.67,Madhya Pradesh,District-37,2025-03-29T12:20:00,2025-03-29T18:20:00,2025-03-29 18:59:00
CMP_202635231,TYP_05,Sextortion,79870.28,Bihar,District-58,2025-03-29T07:26:00,2025-03-29T18:26:00,2025-03-29 19:00:00
CMP_202624670,TYP_01,OTP / KYC Fraud,14762.1,Delhi,South Delhi,2025-03-29T14:49:00,2025-03-29T18:49:00,2025-03-29 19:02:00
CMP_202629606,TYP_06,Marketplace / OLX Fraud,12375.28,Haryana,Gurugram,2025-03-29T12:21:00,2025-03-29T18:21:00,2025-03-29 19:05:00
CMP_202633443,TYP_01,OTP / KYC Fraud,31032.44,Punjab,District-62,2025-03-29T14:29:00,2025-03-29T18:29:00,2025-03-29 19:07:00
CMP_202606871,TYP_02,Fake Loan App,13940.71,Rajasthan,District-47,2025-03-29T15:50:00,2025-03-29T18:50:00,2025-03-29 19:10:00
CMP_202611612,TYP_05,Sextortion,24095.91,West Bengal,Siliguri,2025-03-29T13:50:00,2025-03-29T18:50:00,2025-03-29 19:15:00
CMP_202612562,TYP_05,Sextortion,18616.08,Jharkhand,District-34,2025-03-29T14:42:00,2025-03-29T18:42:00,2025-03-29 19:19:00
CMP_202636864,TYP_06,Marketplace / OLX Fraud,5640.74,West Bengal,District-43,2025-03-29T15:41:00,2025-03-29T18:41:00,2025-03-29 19:19:00
CMP_202621983,TYP_05,Sextortion,19033.08,Karnataka,District-39,2025-03-29T13:55:00,2025-03-29T18:55:00,2025-03-29 19:24:00
CMP_202603752,TYP_03,Part-Time Job Scam,166538.27,Punjab,District-55,2025-03-29T14:02:00,2025-03-29T19:02:00,2025-03-29 19:27:00
CMP_202637124,TYP_02,Fake Loan App,34201.73,Gujarat,District-68,2025-03-29T11:22:00,2025-03-29T19:22:00,2025-03-29 19:34:00
CMP_202603401,TYP_03,Part-Time Job Scam,206762.72,West Bengal,District-43,2025-03-27T18:47:00,2025-03-29T18:47:00,2025-03-29 19:35:00
CMP_202622019,TYP_05,Sextortion,61391.94,Maharashtra,Mumbai,2025-03-27T10:56:00,2025-03-29T18:56:00,2025-03-29 19:38:00
CMP_202608755,TYP_05,Sextortion,15917.66,Gujarat,District-68,2025-03-29T15:46:00,2025-03-29T18:46:00,2025-03-29 19:39:00
CMP_202608166,TYP_01,OTP / KYC Fraud,45577.24,Tamil Nadu,Chennai,2025-03-29T14:23:00,2025-03-29T19:23:00,2025-03-29 19:46:00
CMP_202620939,TYP_06,Marketplace / OLX Fraud,5305.47,Odisha,District-28,2025-03-29T13:22:00,2025-03-29T19:22:00,2025-03-29 19:53:00
CMP_202627219,TYP_02,Fake Loan App,45333.22,Jharkhand,District-50,2025-03-29T11:27:00,2025-03-29T19:27:00,2025-03-29 19:53:00
CMP_202618469,TYP_04,Investment / Crypto Scam,136145.65,Uttar Pradesh,Gorakhpur,2025-03-29T14:07:00,2025-03-29T19:07:00,2025-03-29 19:56:00
CMP_202607994,TYP_06,Marketplace / OLX Fraud,6720.62,Jharkhand,District-30,2025-03-29T10:56:00,2025-03-29T19:56:00,2025-03-29 20:04:00
CMP_202630058,TYP_06,Marketplace / OLX Fraud,1583.89,Gujarat,District-65,2025-03-29T12:01:00,2025-03-29T20:01:00,2025-03-29 20:15:00
CMP_202614252,TYP_05,Sextortion,18138.01,Jharkhand,Deoghar,2025-03-29T14:11:00,2025-03-29T20:11:00,2025-03-29 20:20:00
CMP_202607431,TYP_02,Fake Loan App,7074.63,Punjab,Amritsar,2025-03-29T15:30:00,2025-03-29T19:30:00,2025-03-29 20:23:00
CMP_202634908,TYP_06,Marketplace / OLX Fraud,28842.64,Telangana,Hyderabad,2025-03-28T15:08:00,2025-03-29T20:08:00,2025-03-29 20:25:00
CMP_202625007,TYP_03,Part-Time Job Scam,648113.74,Bihar,District-58,2025-03-29T13:56:00,2025-03-29T19:56:00,2025-03-29 20:25:00
CMP_202609400,TYP_05,Sextortion,112290.22,Madhya Pradesh,District-37,2025-03-29T13:31:00,2025-03-29T19:31:00,2025-03-29 20:26:00
CMP_202618671,TYP_01,OTP / KYC Fraud,10101.57,Karnataka,District-36,2025-03-29T15:19:00,2025-03-29T20:19:00,2025-03-29 20:32:00
CMP_202633405,TYP_01,OTP / KYC Fraud,8930.96,Punjab,District-55,2025-03-29T18:12:00,2025-03-29T20:12:00,2025-03-29 20:33:00
CMP_202638339,TYP_06,Marketplace / OLX Fraud,5201.35,Andhra Pradesh,District-59,2025-03-29T16:12:00,2025-03-29T20:12:00,2025-03-29 20:33:00
CMP_202616845,TYP_01,OTP / KYC Fraud,82939.45,Rajasthan,District-21,2025-03-29T15:48:00,2025-03-29T19:48:00,2025-03-29 20:36:00
CMP_202629479,TYP_01,OTP / KYC Fraud,33800.68,West Bengal,Siliguri,2025-03-28T23:07:00,2025-03-29T20:07:00,2025-03-29 20:42:00
CMP_202620919,TYP_01,OTP / KYC Fraud,65389.54,Delhi,South Delhi,2025-03-29T12:56:00,2025-03-29T19:56:00,2025-03-29 20:42:00
CMP_202629736,TYP_02,Fake Loan App,5347.26,Bihar,District-58,2025-03-29T18:55:00,2025-03-29T19:55:00,2025-03-29 20:44:00
CMP_202617010,TYP_02,Fake Loan App,2513.84,Rajasthan,Alwar,2025-03-29T19:07:00,2025-03-29T20:07:00,2025-03-29 20:44:00
CMP_202622735,TYP_04,Investment / Crypto Scam,509057.93,Bihar,District-74,2025-03-29T10:19:00,2025-03-29T20:19:00,2025-03-29 20:45:00
CMP_202611497,TYP_01,OTP / KYC Fraud,22431.64,Jharkhand,Jamtara,2025-03-29T06:16:00,2025-03-29T20:16:00,2025-03-29 20:45:00
CMP_202639475,TYP_03,Part-Time Job Scam,84881.0,Punjab,District-35,2025-03-29T12:02:00,2025-03-29T20:02:00,2025-03-29 20:49:00
CMP_202637195,TYP_02,Fake Loan App,22071.92,Jharkhand,District-63,2025-03-29T14:04:00,2025-03-29T20:04:00,2025-03-29 20:53:00
CMP_202632196,TYP_05,Sextortion,135039.08,Uttar Pradesh,Noida,2025-03-27T11:21:00,2025-03-29T20:21:00,2025-03-29 20:58:00
CMP_202604899,TYP_05,Sextortion,224060.6,Karnataka,District-40,2025-03-29T11:44:00,2025-03-29T20:44:00,2025-03-29 21:00:00
CMP_202635513,TYP_02,Fake Loan App,28347.21,Andhra Pradesh,District-71,2025-03-29T08:13:00,2025-03-29T20:13:00,2025-03-29 21:04:00
CMP_202614393,TYP_04,Investment / Crypto Scam,755009.25,Uttar Pradesh,Mathura,2025-03-29T18:51:00,2025-03-29T20:51:00,2025-03-29 21:04:00
CMP_202606053,TYP_02,Fake Loan App,38137.34,Chhattisgarh,District-70,2025-03-28T12:27:00,2025-03-29T20:27:00,2025-03-29 21:12:00
CMP_202604748,TYP_06,Marketplace / OLX Fraud,9949.26,Uttar Pradesh,District-23,2025-03-29T10:18:00,2025-03-29T20:18:00,2025-03-29 21:16:00
CMP_202624653,TYP_02,Fake Loan App,32569.76,Rajasthan,District-64,2025-03-29T16:36:00,2025-03-29T20:36:00,2025-03-29 21:17:00
CMP_202608272,TYP_02,Fake Loan App,12973.49,Rajasthan,Bharatpur,2025-03-29T14:07:00,2025-03-29T21:07:00,2025-03-29 21:17:00
CMP_202631166,TYP_03,Part-Time Job Scam,263293.49,Tamil Nadu,Chennai,2025-03-29T15:55:00,2025-03-29T20:55:00,2025-03-29 21:19:00
CMP_202630951,TYP_06,Marketplace / OLX Fraud,3889.65,Andhra Pradesh,District-71,2025-03-29T12:55:00,2025-03-29T20:55:00,2025-03-29 21:24:00
CMP_202635168,TYP_03,Part-Time Job Scam,101760.58,Bihar,District-45,2025-03-29T18:44:00,2025-03-29T20:44:00,2025-03-29 21:26:00
CMP_202609251,TYP_06,Marketplace / OLX Fraud,22624.63,Bihar,Purnia,2025-03-29T15:59:00,2025-03-29T20:59:00,2025-03-29 21:29:00
CMP_202623598,TYP_06,Marketplace / OLX Fraud,2545.51,Delhi,South Delhi,2025-03-29T11:22:00,2025-03-29T21:22:00,2025-03-29 21:31:00
CMP_202604832,TYP_02,Fake Loan App,6551.98,Odisha,District-61,2025-03-29T18:56:00,2025-03-29T20:56:00,2025-03-29 21:41:00
CMP_202621102,TYP_04,Investment / Crypto Scam,305728.11,Punjab,District-31,2025-03-29T14:27:00,2025-03-29T21:27:00,2025-03-29 21:46:00
CMP_202628791,TYP_04,Investment / Crypto Scam,1206981.5,Telangana,Hyderabad,2025-03-29T12:03:00,2025-03-29T21:03:00,2025-03-29 22:01:00
CMP_202616649,TYP_03,Part-Time Job Scam,119376.97,Karnataka,District-56,2025-03-29T15:31:00,2025-03-29T21:31:00,2025-03-29 22:02:00
CMP_202635643,TYP_02,Fake Loan App,25027.28,Jharkhand,District-30,2025-03-29T18:52:00,2025-03-29T21:52:00,2025-03-29 22:03:00
CMP_202633971,TYP_06,Marketplace / OLX Fraud,8863.82,Andhra Pradesh,District-59,2025-03-29T13:22:00,2025-03-29T21:22:00,2025-03-29 22:06:00
CMP_202603719,TYP_01,OTP / KYC Fraud,7416.81,Gujarat,Ahmedabad,2025-03-29T12:08:00,2025-03-29T22:08:00,2025-03-29 22:20:00
CMP_202625728,TYP_02,Fake Loan App,52692.23,Bihar,Purnia,2025-03-29T15:41:00,2025-03-29T21:41:00,2025-03-29 22:21:00
CMP_202605023,TYP_03,Part-Time Job Scam,79400.51,Rajasthan,District-24,2025-03-29T12:42:00,2025-03-29T21:42:00,2025-03-29 22:25:00
CMP_202634480,TYP_04,Investment / Crypto Scam,189535.87,Telangana,Hyderabad,2025-03-27T09:51:00,2025-03-29T21:51:00,2025-03-29 22:28:00
CMP_202632582,TYP_03,Part-Time Job Scam,277129.93,West Bengal,District-43,2025-03-29T13:35:00,2025-03-29T21:35:00,2025-03-29 22:30:00
CMP_202609671,TYP_06,Marketplace / OLX Fraud,13570.42,Jharkhand,District-30,2025-03-29T13:54:00,2025-03-29T21:54:00,2025-03-29 22:36:00
CMP_202619793,TYP_01,OTP / KYC Fraud,5441.44,Uttar Pradesh,Noida,2025-03-29T18:08:00,2025-03-29T22:08:00,2025-03-29 22:44:00
CMP_202626676,TYP_06,Marketplace / OLX Fraud,7995.17,Rajasthan,District-53,2025-03-29T09:16:00,2025-03-29T22:16:00,2025-03-29 22:45:00
CMP_202621071,TYP_04,Investment / Crypto Scam,520699.89,West Bengal,District-43,2025-03-29T21:27:00,2025-03-29T22:27:00,2025-03-29 22:54:00
CMP_202634259,TYP_04,Investment / Crypto Scam,260010.29,Tamil Nadu,District-49,2025-03-29T13:54:00,2025-03-29T22:54:00,2025-03-29 23:01:00
CMP_202622030,TYP_05,Sextortion,24332.76,Maharashtra,Mumbai,2025-03-29T15:49:00,2025-03-29T22:49:00,2025-03-29 23:03:00
CMP_202612625,TYP_03,Part-Time Job Scam,238790.24,Maharashtra,District-44,2025-03-29T20:16:00,2025-03-29T22:16:00,2025-03-29 23:05:00
CMP_202609966,TYP_06,Marketplace / OLX Fraud,15066.22,Gujarat,District-68,2025-03-29T15:40:00,2025-03-29T22:40:00,2025-03-29 23:08:00
CMP_202625614,TYP_03,Part-Time Job Scam,256328.09,Rajasthan,District-47,2025-03-29T19:23:00,2025-03-29T22:23:00,2025-03-29 23:15:00
CMP_202635931,TYP_06,Marketplace / OLX Fraud,9040.7,Uttar Pradesh,Mathura,2025-03-29T19:23:00,2025-03-29T22:23:00,2025-03-29 23:17:00
CMP_202616243,TYP_02,Fake Loan App,57692.34,Andhra Pradesh,District-72,2025-03-29T10:37:00,2025-03-29T22:37:00,2025-03-29 23:30:00
CMP_202625782,TYP_05,Sextortion,27874.09,Telangana,District-54,2025-03-29T16:31:00,2025-03-29T22:31:00,2025-03-29 23:31:00
CMP_202632070,TYP_04,Investment / Crypto Scam,610977.23,Haryana,Mewat,2025-03-29T17:49:00,2025-03-29T22:49:00,2025-03-29 23:35:00
CMP_202623893,TYP_04,Investment / Crypto Scam,680397.68,Uttar Pradesh,Gorakhpur,2025-03-29T18:24:00,2025-03-29T23:24:00,2025-03-29 23:38:00
CMP_202634142,TYP_01,OTP / KYC Fraud,50105.68,Delhi,South Delhi,2025-03-29T15:12:00,2025-03-29T23:12:00,2025-03-29 23:38:00
CMP_202632847,TYP_04,Investment / Crypto Scam,1329002.72,West Bengal,District-66,2025-03-28T20:17:00,2025-03-29T23:17:00,2025-03-29 23:39:00
CMP_202625143,TYP_04,Investment / Crypto Scam,1567042.82,Punjab,Amritsar,2025-03-29T17:07:00,2025-03-29T23:07:00,2025-03-29 23:41:00
CMP_202628815,TYP_03,Part-Time Job Scam,65607.17,Karnataka,District-56,2025-03-29T14:06:00,2025-03-29T23:06:00,2025-03-29 23:47:00
CMP_202613651,TYP_05,Sextortion,45263.7,Punjab,District-51,2025-03-29T15:18:00,2025-03-29T23:18:00,2025-03-29 23:55:00
CMP_202612533,TYP_04,Investment / Crypto Scam,1206710.8,Andhra Pradesh,District-25,2025-03-29T17:32:00,2025-03-29T23:32:00,2025-03-29 23:58:00
CMP_202636653,TYP_01,OTP / KYC Fraud,29466.38,Rajasthan,Alwar,2025-03-29T18:42:00,2025-03-29T23:42:00,2025-03-30 00:05:00
CMP_202601134,TYP_05,Sextortion,20980.7,Uttar Pradesh,District-48,2025-03-29T14:54:00,2025-03-29T23:54:00,2025-03-30 00:12:00
CMP_202608335,TYP_03,Part-Time Job Scam,212122.54,Karnataka,District-40,2025-03-29T16:28:00,2025-03-29T23:28:00,2025-03-30 00:18:00
CMP_202620215,TYP_01,OTP / KYC Fraud,59399.59,Punjab,District-57,2025-03-29T18:03:00,2025-03-30T00:03:00,2025-03-30 00:27:00
CMP_202610978,TYP_06,Marketplace / OLX Fraud,5681.46,Jharkhand,District-63,2025-03-29T17:37:00,2025-03-29T23:37:00,2025-03-30 00:34:00
CMP_202602826,TYP_02,Fake Loan App,57054.18,Rajasthan,District-21,2025-03-29T17:46:00,2025-03-29T23:46:00,2025-03-30 00:34:00
CMP_202603898,TYP_04,Investment / Crypto Scam,779472.27,Jharkhand,Jamtara,2025-03-29T20:25:00,2025-03-30T00:25:00,2025-03-30 00:49:00
CMP_202616287,TYP_01,OTP / KYC Fraud,24580.81,West Bengal,District-43,2025-03-29T16:37:00,2025-03-30T00:37:00,2025-03-30 00:52:00
CMP_202606936,TYP_06,Marketplace / OLX Fraud,25931.16,Gujarat,District-65,2025-03-29T13:39:00,2025-03-30T00:39:00,2025-03-30 00:52:00
CMP_202629135,TYP_02,Fake Loan App,10846.23,Uttar Pradesh,District-27,2025-03-29T17:19:00,2025-03-30T00:19:00,2025-03-30 00:54:00
CMP_202625738,TYP_05,Sextortion,102938.91,Assam,District-33,2025-03-29T11:12:00,2025-03-30T00:12:00,2025-03-30 00:56:00
CMP_202636654,TYP_03,Part-Time Job Scam,136784.78,Bihar,District-45,2025-03-29T13:46:00,2025-03-30T00:46:00,2025-03-30 01:01:00
CMP_202637480,TYP_05,Sextortion,48053.34,Tamil Nadu,District-49,2025-03-29T18:57:00,2025-03-30T00:57:00,2025-03-30 01:07:00
CMP_202613139,TYP_02,Fake Loan App,7539.84,Rajasthan,Bharatpur,2025-03-29T15:04:00,2025-03-30T01:04:00,2025-03-30 01:11:00
CMP_202603949,TYP_01,OTP / KYC Fraud,7535.02,Andhra Pradesh,District-73,2025-03-29T22:44:00,2025-03-30T00:44:00,2025-03-30 01:20:00
CMP_202614438,TYP_01,OTP / KYC Fraud,6055.98,Rajasthan,Alwar,2025-03-29T11:59:00,2025-03-30T00:59:00,2025-03-30 01:31:00
CMP_202629950,TYP_03,Part-Time Job Scam,34955.77,Telangana,Hyderabad,2025-03-29T16:01:00,2025-03-30T01:01:00,2025-03-30 01:44:00
CMP_202613266,TYP_03,Part-Time Job Scam,94957.68,Karnataka,District-40,2025-03-29T19:59:00,2025-03-30T00:59:00,2025-03-30 01:47:00
CMP_202619492,TYP_06,Marketplace / OLX Fraud,13301.06,Andhra Pradesh,District-25,2025-03-29T14:57:00,2025-03-30T00:57:00,2025-03-30 01:48:00
CMP_202601394,TYP_02,Fake Loan App,10979.58,Rajasthan,Alwar,2025-03-29T15:40:00,2025-03-30T01:40:00,2025-03-30 01:52:00
CMP_202638182,TYP_06,Marketplace / OLX Fraud,12730.1,Gujarat,Ahmedabad,2025-03-29T11:27:00,2025-03-30T01:27:00,2025-03-30 02:05:00
CMP_202639448,TYP_03,Part-Time Job Scam,102450.37,Karnataka,District-26,2025-03-29T17:44:00,2025-03-30T01:44:00,2025-03-30 02:08:00
CMP_202602061,TYP_01,OTP / KYC Fraud,26530.4,Punjab,District-69,2025-03-29T13:44:00,2025-03-30T01:44:00,2025-03-30 02:26:00
CMP_202639491,TYP_05,Sextortion,73237.01,Rajasthan,Bharatpur,2025-03-29T18:58:00,2025-03-30T01:58:00,2025-03-30 02:38:00
