hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,event_timestamp,available_timestamp
HOP_CMP_202631959_1,CMP_202631959,1,ACC_056168,ACC_023151,46294.28,NEFT,2025-04-07T15:26:00,2025-04-07T17:07:00
HOP_CMP_202631961_1,CMP_202631961,1,ACC_056170,ACC_022571,49091.74,NEFT,2025-01-07T11:44:00,2025-01-07T12:41:00
HOP_CMP_202631961_2,CMP_202631961,2,ACC_022571,ACC_022573,45515.26,UPI,2025-01-07T11:49:00,2025-01-07T12:25:00
HOP_CMP_202631961_3,CMP_202631961,3,ACC_022573,ACC_022570,38869.2,IMPS,2025-01-07T11:51:00,2025-01-07T13:30:00
HOP_CMP_202631961_4,CMP_202631961,4,ACC_022570,ACC_022575,32000.38,IMPS,2025-01-07T11:59:00,2025-01-07T13:20:00
HOP_CMP_202631961_5,CMP_202631961,5,ACC_022575,ACC_017089,32000.38,UPI,2025-01-07T12:05:00,2025-01-07T13:44:00
HOP_CMP_202631962_1,CMP_202631962,1,ACC_056171,ACC_007122,4375.12,IMPS,2025-01-07T11:53:00,2025-01-07T12:44:00
HOP_CMP_202631962_2,CMP_202631962,2,ACC_007122,ACC_012292,4375.12,NEFT,2025-01-07T11:55:00,2025-01-07T12:35:00
HOP_CMP_202631964_1,CMP_202631964,1,ACC_056173,ACC_014259,18470.83,UPI,2025-02-11T13:53:00,2025-02-11T14:20:00
HOP_CMP_202631964_2,CMP_202631964,2,ACC_014259,ACC_014257,16657.95,NEFT,2025-02-11T13:58:00,2025-02-11T15:41:00
HOP_CMP_202631964_3,CMP_202631964,3,ACC_014257,ACC_014440,16657.95,IMPS,2025-02-11T13:59:00,2025-02-11T15:57:00
HOP_CMP_202631965_1,CMP_202631965,1,ACC_056174,ACC_002983,36177.21,IMPS,2025-03-28T22:22:00,2025-03-28T23:16:00
HOP_CMP_202631965_2,CMP_202631965,2,ACC_002983,ACC_021617,24334.8,UPI,2025-03-28T23:00:00,2025-03-28T23:20:00
HOP_CMP_202631965_3,CMP_202631965,3,ACC_021617,ACC_002983,19778.41,NEFT,2025-03-28T23:18:00,2025-03-29T00:29:00
HOP_CMP_202631965_4,CMP_202631965,4,ACC_002983,ACC_002983,13716.27,NEFT,2025-03-28T23:20:00,2025-03-29T01:20:00
HOP_CMP_202631965_5,CMP_202631965,5,ACC_002983,ACC_002989,11260.43,IMPS,2025-03-28T23:29:00,2025-03-29T01:10:00
HOP_CMP_202631965_6,CMP_202631965,6,ACC_002989,ACC_002984,7640.99,UPI,2025-03-28T23:30:00,2025-03-29T00:36:00
HOP_CMP_202631965_7,CMP_202631965,7,ACC_002984,ACC_002990,7640.99,IMPS,2025-03-28T23:33:00,2025-03-29T01:03:00
HOP_CMP_202631966_1,CMP_202631966,1,ACC_056175,ACC_008829,17068.16,UPI,2025-02-15T14:05:00,2025-02-15T15:40:00
HOP_CMP_202631966_2,CMP_202631966,2,ACC_008829,ACC_008834,9189.58,UPI,2025-02-15T14:13:00,2025-02-15T14:44:00
HOP_CMP_202631966_3,CMP_202631966,3,ACC_008834,ACC_008829,9189.58,UPI,2025-02-15T14:15:00,2025-02-15T15:51:00
HOP_CMP_202631967_1,CMP_202631967,1,ACC_056176,ACC_020961,408887.22,NEFT,2025-03-12T08:39:00,2025-03-12T10:09:00
HOP_CMP_202631967_2,CMP_202631967,2,ACC_020961,ACC_020801,304448.42,NEFT,2025-03-12T08:41:00,2025-03-12T09:15:00
HOP_CMP_202631967_3,CMP_202631967,3,ACC_020801,ACC_020799,304448.42,IMPS,2025-03-12T08:45:00,2025-03-12T09:22:00
HOP_CMP_202631968_1,CMP_202631968,1,ACC_056177,ACC_004546,13528.1,IMPS,2025-04-22T08:24:00,2025-04-22T08:48:00
HOP_CMP_202631968_2,CMP_202631968,2,ACC_004546,ACC_004549,13108.67,IMPS,2025-04-22T08:29:00,2025-04-22T09:17:00
HOP_CMP_202631968_3,CMP_202631968,3,ACC_004549,ACC_004601,13108.67,IMPS,2025-04-22T08:31:00,2025-04-22T10:15:00
HOP_CMP_202631969_1,CMP_202631969,1,ACC_056178,ACC_010324,11846.52,UPI,2025-02-22T16:26:00,2025-02-22T17:08:00
HOP_CMP_202631969_2,CMP_202631969,2,ACC_010324,ACC_010260,6825.23,NEFT,2025-02-22T16:27:00,2025-02-22T17:47:00
HOP_CMP_202631969_3,CMP_202631969,3,ACC_010260,ACC_010242,5757.19,NEFT,2025-02-22T16:34:00,2025-02-22T17:30:00
HOP_CMP_202631969_4,CMP_202631969,4,ACC_010242,ACC_010243,3004.61,NEFT,2025-02-22T16:44:00,2025-02-22T18:15:00
HOP_CMP_202631969_5,CMP_202631969,5,ACC_010243,ACC_010247,3004.61,NEFT,2025-02-22T16:47:00,2025-02-22T18:27:00
HOP_CMP_202631970_1,CMP_202631970,1,ACC_056179,ACC_009192,24234.43,NEFT,2025-03-23T06:32:00,2025-03-23T07:55:00
HOP_CMP_202631970_2,CMP_202631970,2,ACC_009192,ACC_009190,23229.68,NEFT,2025-03-23T06:35:00,2025-03-23T07:31:00
HOP_CMP_202631970_3,CMP_202631970,3,ACC_009190,ACC_009190,12161.52,NEFT,2025-03-23T06:57:00,2025-03-23T08:56:00
HOP_CMP_202631970_4,CMP_202631970,4,ACC_009190,ACC_009196,12161.52,IMPS,2025-03-23T07:01:00,2025-03-23T07:53:00
HOP_CMP_202631971_1,CMP_202631971,1,ACC_056180,ACC_013894,6094.98,NEFT,2025-01-17T15:05:00,2025-01-17T15:32:00
HOP_CMP_202631971_2,CMP_202631971,2,ACC_013894,ACC_013894,6094.98,UPI,2025-01-17T15:07:00,2025-01-17T15:55:00
HOP_CMP_202631972_1,CMP_202631972,1,ACC_056181,ACC_014513,125874.86,NEFT,2025-04-28T11:56:00,2025-04-28T12:16:00
HOP_CMP_202631972_2,CMP_202631972,2,ACC_014513,ACC_014494,97568.2,NEFT,2025-04-28T11:57:00,2025-04-28T12:20:00
HOP_CMP_202631972_3,CMP_202631972,3,ACC_014494,ACC_014487,55229.11,NEFT,2025-04-28T12:03:00,2025-04-28T12:27:00
HOP_CMP_202631972_4,CMP_202631972,4,ACC_014487,ACC_014487,55229.11,UPI,2025-04-28T12:08:00,2025-04-28T12:34:00
HOP_CMP_202631973_1,CMP_202631973,1,ACC_056182,ACC_005538,19784.44,NEFT,2025-03-28T16:23:00,2025-03-28T18:08:00
HOP_CMP_202631973_2,CMP_202631973,2,ACC_005538,ACC_005545,19784.44,IMPS,2025-03-28T16:29:00,2025-03-28T18:04:00
HOP_CMP_202631975_1,CMP_202631975,1,ACC_056184,ACC_017338,4433.94,UPI,2025-01-27T04:53:00,2025-01-27T05:13:00
HOP_CMP_202631975_2,CMP_202631975,2,ACC_017338,ACC_017339,4433.94,UPI,2025-01-27T04:58:00,2025-01-27T06:56:00
HOP_CMP_202631976_1,CMP_202631976,1,ACC_056185,ACC_008246,295441.82,IMPS,2025-03-06T16:28:00,2025-03-06T17:09:00
HOP_CMP_202631976_2,CMP_202631976,2,ACC_008246,ACC_008246,198919.57,IMPS,2025-03-06T16:55:00,2025-03-06T18:48:00
HOP_CMP_202631976_3,CMP_202631976,3,ACC_008246,ACC_008246,149472.19,IMPS,2025-03-06T17:00:00,2025-03-06T18:55:00
HOP_CMP_202631976_4,CMP_202631976,4,ACC_008246,ACC_008246,149472.19,NEFT,2025-03-06T17:01:00,2025-03-06T18:11:00
HOP_CMP_202631977_1,CMP_202631977,1,ACC_056186,ACC_000488,4518.99,IMPS,2025-02-19T16:31:00,2025-02-19T17:32:00
HOP_CMP_202631978_1,CMP_202631978,1,ACC_056187,ACC_011098,180698.18,UPI,2025-03-05T11:21:00,2025-03-05T13:13:00
HOP_CMP_202631978_2,CMP_202631978,2,ACC_011098,ACC_011098,180698.18,NEFT,2025-03-05T11:25:00,2025-03-05T12:33:00
HOP_CMP_202631980_1,CMP_202631980,1,ACC_056189,ACC_004698,4241.57,IMPS,2025-02-28T19:34:00,2025-02-28T21:05:00
HOP_CMP_202631980_2,CMP_202631980,2,ACC_004698,ACC_024060,4241.57,UPI,2025-02-28T19:38:00,2025-02-28T20:51:00
HOP_CMP_202631981_1,CMP_202631981,1,ACC_056190,ACC_024209,22585.16,UPI,2025-03-25T16:27:00,2025-03-25T18:27:00
HOP_CMP_202631981_2,CMP_202631981,2,ACC_024209,ACC_023989,22585.16,NEFT,2025-03-25T16:29:00,2025-03-25T18:07:00
HOP_CMP_202631982_1,CMP_202631982,1,ACC_056191,ACC_008246,96014.62,NEFT,2025-03-22T17:54:00,2025-03-22T18:49:00
HOP_CMP_202631982_2,CMP_202631982,2,ACC_008246,ACC_008247,96014.62,NEFT,2025-03-22T17:57:00,2025-03-22T19:03:00
HOP_CMP_202631983_1,CMP_202631983,1,ACC_056192,ACC_011444,66291.07,NEFT,2025-02-10T10:42:00,2025-02-10T11:53:00
HOP_CMP_202631983_2,CMP_202631983,2,ACC_011444,ACC_011429,66291.07,NEFT,2025-02-10T10:46:00,2025-02-10T11:58:00
HOP_CMP_202631984_1,CMP_202631984,1,ACC_056193,ACC_016810,7526.11,UPI,2025-01-20T16:15:00,2025-01-20T17:58:00
HOP_CMP_202631984_2,CMP_202631984,2,ACC_016810,ACC_016810,7526.11,IMPS,2025-01-20T17:04:00,2025-01-20T18:49:00
HOP_CMP_202631986_1,CMP_202631986,1,ACC_056195,ACC_017706,4872.72,IMPS,2025-04-08T15:46:00,2025-04-08T16:18:00
HOP_CMP_202631986_2,CMP_202631986,2,ACC_017706,ACC_017707,3899.51,IMPS,2025-04-08T15:47:00,2025-04-08T16:36:00
HOP_CMP_202631986_3,CMP_202631986,3,ACC_017707,ACC_017710,3480.4,UPI,2025-04-08T15:48:00,2025-04-08T16:21:00
HOP_CMP_202631986_4,CMP_202631986,4,ACC_017710,ACC_017784,3387.49,NEFT,2025-04-08T15:53:00,2025-04-08T16:41:00
HOP_CMP_202631986_5,CMP_202631986,5,ACC_017784,ACC_001650,3387.49,NEFT,2025-04-08T15:56:00,2025-04-08T17:40:00
HOP_CMP_202631987_1,CMP_202631987,1,ACC_056196,ACC_000331,91684.72,UPI,2025-05-06T16:38:00,2025-05-06T17:24:00
HOP_CMP_202631987_2,CMP_202631987,2,ACC_000331,ACC_000330,76632.35,IMPS,2025-05-06T17:13:00,2025-05-06T17:36:00
HOP_CMP_202631987_3,CMP_202631987,3,ACC_000330,ACC_000330,55461.35,UPI,2025-05-06T17:20:00,2025-05-06T18:45:00
HOP_CMP_202631987_4,CMP_202631987,4,ACC_000330,ACC_000330,43619.44,IMPS,2025-05-06T17:30:00,2025-05-06T18:59:00
HOP_CMP_202631987_5,CMP_202631987,5,ACC_000330,ACC_000330,32712.5,UPI,2025-05-06T17:32:00,2025-05-06T18:52:00
HOP_CMP_202631987_6,CMP_202631987,6,ACC_000330,ACC_000331,25906.46,IMPS,2025-05-06T17:35:00,2025-05-06T19:14:00
HOP_CMP_202631987_7,CMP_202631987,7,ACC_000331,ACC_000336,25906.46,UPI,2025-05-06T17:37:00,2025-05-06T19:15:00
HOP_CMP_202631989_1,CMP_202631989,1,ACC_056198,ACC_021895,6671.29,NEFT,2025-03-09T10:39:00,2025-03-09T12:37:00
HOP_CMP_202631990_1,CMP_202631990,1,ACC_056199,ACC_013287,12464.27,UPI,2025-01-29T13:16:00,2025-01-29T14:24:00
HOP_CMP_202631990_2,CMP_202631990,2,ACC_013287,ACC_013287,10359.93,IMPS,2025-01-29T13:25:00,2025-01-29T14:18:00
HOP_CMP_202631990_3,CMP_202631990,3,ACC_013287,ACC_013287,10359.93,UPI,2025-01-29T13:35:00,2025-01-29T15:20:00
HOP_CMP_202631991_1,CMP_202631991,1,ACC_056200,ACC_022572,4621.37,NEFT,2025-01-26T13:44:00,2025-01-26T15:23:00
HOP_CMP_202631991_2,CMP_202631991,2,ACC_022572,ACC_022570,4584.12,UPI,2025-01-26T13:47:00,2025-01-26T15:32:00
HOP_CMP_202631991_3,CMP_202631991,3,ACC_022570,ACC_022577,2522.92,NEFT,2025-01-26T13:50:00,2025-01-26T15:30:00
HOP_CMP_202631991_4,CMP_202631991,4,ACC_022577,ACC_022583,2205.14,UPI,2025-01-26T13:52:00,2025-01-26T14:25:00
HOP_CMP_202631991_5,CMP_202631991,5,ACC_022583,ACC_016005,1400.44,NEFT,2025-01-26T14:16:00,2025-01-26T15:56:00
HOP_CMP_202631991_6,CMP_202631991,6,ACC_016005,ACC_022599,1400.44,NEFT,2025-01-26T14:17:00,2025-01-26T14:35:00
HOP_CMP_202631992_1,CMP_202631992,1,ACC_056201,ACC_000406,79015.36,IMPS,2025-01-23T12:07:00,2025-01-23T13:56:00
HOP_CMP_202631992_2,CMP_202631992,2,ACC_000406,ACC_000348,64627.36,IMPS,2025-01-23T12:19:00,2025-01-23T13:09:00
HOP_CMP_202631992_3,CMP_202631992,3,ACC_000348,ACC_000331,62894.31,IMPS,2025-01-23T12:39:00,2025-01-23T13:14:00
HOP_CMP_202631992_4,CMP_202631992,4,ACC_000331,ACC_000331,43494.69,IMPS,2025-01-23T12:41:00,2025-01-23T13:36:00
HOP_CMP_202631992_5,CMP_202631992,5,ACC_000331,ACC_000332,43494.69,NEFT,2025-01-23T12:56:00,2025-01-23T13:40:00
HOP_CMP_202631993_1,CMP_202631993,1,ACC_056202,ACC_003609,318040.5,UPI,2025-01-15T14:31:00,2025-01-15T15:45:00
HOP_CMP_202631993_2,CMP_202631993,2,ACC_003609,ACC_003608,161392.67,IMPS,2025-01-15T14:39:00,2025-01-15T15:55:00
HOP_CMP_202631993_3,CMP_202631993,3,ACC_003608,ACC_003609,142689.73,UPI,2025-01-15T14:48:00,2025-01-15T16:18:00
HOP_CMP_202631993_4,CMP_202631993,4,ACC_003609,ACC_003628,105228.81,NEFT,2025-01-15T15:09:00,2025-01-15T16:54:00
HOP_CMP_202631993_5,CMP_202631993,5,ACC_003628,ACC_014251,105228.81,IMPS,2025-01-15T15:13:00,2025-01-15T16:15:00
HOP_CMP_202631994_1,CMP_202631994,1,ACC_056203,ACC_021398,58028.56,IMPS,2025-04-23T14:21:00,2025-04-23T14:52:00
HOP_CMP_202631994_2,CMP_202631994,2,ACC_021398,ACC_021425,40470.16,NEFT,2025-04-23T14:28:00,2025-04-23T15:58:00
HOP_CMP_202631994_3,CMP_202631994,3,ACC_021425,ACC_021728,24130.0,IMPS,2025-04-23T14:32:00,2025-04-23T16:20:00
HOP_CMP_202631994_4,CMP_202631994,4,ACC_021728,ACC_021398,18057.0,NEFT,2025-04-23T14:40:00,2025-04-23T16:06:00
HOP_CMP_202631994_5,CMP_202631994,5,ACC_021398,ACC_021398,18057.0,NEFT,2025-04-23T14:45:00,2025-04-23T16:45:00
HOP_CMP_202631995_1,CMP_202631995,1,ACC_056204,ACC_017967,791.0,IMPS,2025-04-12T23:09:00,2025-04-13T00:14:00
HOP_CMP_202631995_2,CMP_202631995,2,ACC_017967,ACC_017967,791.0,UPI,2025-04-12T23:14:00,2025-04-13T00:54:00
HOP_CMP_202631996_1,CMP_202631996,1,ACC_056205,ACC_006751,12780.59,UPI,2025-03-29T21:48:00,2025-03-29T22:47:00
HOP_CMP_202631996_2,CMP_202631996,2,ACC_006751,ACC_006749,8343.49,NEFT,2025-03-29T21:49:00,2025-03-29T22:40:00
HOP_CMP_202631996_3,CMP_202631996,3,ACC_006749,ACC_006750,8343.49,UPI,2025-03-29T21:59:00,2025-03-29T22:57:00
HOP_CMP_202631997_1,CMP_202631997,1,ACC_056206,ACC_015948,15192.28,NEFT,2025-01-04T10:34:00,2025-01-04T10:56:00
HOP_CMP_202631997_2,CMP_202631997,2,ACC_015948,ACC_015863,12270.62,UPI,2025-01-04T10:35:00,2025-01-04T11:19:00
HOP_CMP_202631997_3,CMP_202631997,3,ACC_015863,ACC_015875,12270.62,IMPS,2025-01-04T10:39:00,2025-01-04T11:02:00
HOP_CMP_202631998_1,CMP_202631998,1,ACC_056207,ACC_009032,17115.55,NEFT,2025-01-08T10:57:00,2025-01-08T12:44:00
HOP_CMP_202632001_1,CMP_202632001,1,ACC_056210,ACC_003205,289508.75,NEFT,2025-02-07T18:08:00,2025-02-07T20:03:00
HOP_CMP_202632002_1,CMP_202632002,1,ACC_056211,ACC_018161,65181.97,UPI,2025-03-13T08:55:00,2025-03-13T10:19:00
HOP_CMP_202632002_2,CMP_202632002,2,ACC_018161,ACC_018316,59137.9,IMPS,2025-03-13T08:56:00,2025-03-13T10:30:00
HOP_CMP_202632002_3,CMP_202632002,3,ACC_018316,ACC_004161,59137.9,UPI,2025-03-13T09:00:00,2025-03-13T10:15:00
HOP_CMP_202632003_1,CMP_202632003,1,ACC_056212,ACC_005624,19973.31,NEFT,2025-04-12T07:35:00,2025-04-12T09:34:00
HOP_CMP_202632003_2,CMP_202632003,2,ACC_005624,ACC_005625,18768.27,IMPS,2025-04-12T07:36:00,2025-04-12T08:28:00
HOP_CMP_202632003_3,CMP_202632003,3,ACC_005625,ACC_005622,18152.93,NEFT,2025-04-12T07:51:00,2025-04-12T08:07:00
HOP_CMP_202632003_4,CMP_202632003,4,ACC_005622,ACC_019695,12795.57,NEFT,2025-04-12T07:53:00,2025-04-12T09:22:00
HOP_CMP_202632003_5,CMP_202632003,5,ACC_019695,ACC_005640,10093.61,UPI,2025-04-12T07:54:00,2025-04-12T08:52:00
HOP_CMP_202632003_6,CMP_202632003,6,ACC_005640,ACC_005622,10093.61,UPI,2025-04-12T07:55:00,2025-04-12T09:46:00
HOP_CMP_202632004_1,CMP_202632004,1,ACC_056213,ACC_021731,23552.56,UPI,2025-02-21T07:08:00,2025-02-21T08:24:00
HOP_CMP_202632004_2,CMP_202632004,2,ACC_021731,ACC_021818,13167.79,NEFT,2025-02-21T07:19:00,2025-02-21T09:03:00
HOP_CMP_202632004_3,CMP_202632004,3,ACC_021818,ACC_021733,13167.79,IMPS,2025-02-21T07:21:00,2025-02-21T09:13:00
HOP_CMP_202632005_1,CMP_202632005,1,ACC_056214,ACC_015709,73445.11,NEFT,2025-02-18T17:38:00,2025-02-18T19:30:00
HOP_CMP_202632005_2,CMP_202632005,2,ACC_015709,ACC_015861,66414.23,NEFT,2025-02-18T17:39:00,2025-02-18T18:03:00
HOP_CMP_202632005_3,CMP_202632005,3,ACC_015861,ACC_015711,47522.24,IMPS,2025-02-18T18:05:00,2025-02-18T19:44:00
HOP_CMP_202632005_4,CMP_202632005,4,ACC_015711,ACC_015861,37784.55,UPI,2025-02-18T18:10:00,2025-02-18T19:51:00
HOP_CMP_202632005_5,CMP_202632005,5,ACC_015861,ACC_015709,19410.86,UPI,2025-02-18T18:12:00,2025-02-18T20:05:00
HOP_CMP_202632005_6,CMP_202632005,6,ACC_015709,ACC_015710,15730.35,NEFT,2025-02-18T18:13:00,2025-02-18T19:07:00
HOP_CMP_202632005_7,CMP_202632005,7,ACC_015710,ACC_015717,15730.35,UPI,2025-02-18T18:16:00,2025-02-18T19:31:00
HOP_CMP_202632006_1,CMP_202632006,1,ACC_056215,ACC_010734,58596.61,NEFT,2025-01-08T14:48:00,2025-01-08T16:11:00
HOP_CMP_202632007_1,CMP_202632007,1,ACC_056216,ACC_011707,1541913.19,IMPS,2025-04-22T15:17:00,2025-04-22T16:06:00
HOP_CMP_202632007_2,CMP_202632007,2,ACC_011707,ACC_011656,1132174.36,UPI,2025-04-22T15:18:00,2025-04-22T16:40:00
HOP_CMP_202632007_3,CMP_202632007,3,ACC_011656,ACC_023895,1132174.36,IMPS,2025-04-22T15:33:00,2025-04-22T17:27:00
HOP_CMP_202632008_1,CMP_202632008,1,ACC_056217,ACC_016105,304267.5,UPI,2025-03-25T13:10:00,2025-03-25T13:42:00
HOP_CMP_202632008_2,CMP_202632008,2,ACC_016105,ACC_016116,168590.51,NEFT,2025-03-25T13:14:00,2025-03-25T13:57:00
HOP_CMP_202632008_3,CMP_202632008,3,ACC_016116,ACC_016108,136888.41,NEFT,2025-03-25T13:15:00,2025-03-25T15:06:00
HOP_CMP_202632008_4,CMP_202632008,4,ACC_016108,ACC_016105,136888.41,UPI,2025-03-25T13:25:00,2025-03-25T15:03:00
HOP_CMP_202632010_1,CMP_202632010,1,ACC_056219,ACC_008248,766372.64,NEFT,2025-03-07T10:43:00,2025-03-07T12:05:00
HOP_CMP_202632011_1,CMP_202632011,1,ACC_056220,ACC_018167,58189.93,IMPS,2025-04-30T14:31:00,2025-04-30T16:14:00
HOP_CMP_202632011_2,CMP_202632011,2,ACC_018167,ACC_018162,50275.09,UPI,2025-04-30T14:46:00,2025-04-30T16:02:00
HOP_CMP_202632011_3,CMP_202632011,3,ACC_018162,ACC_018162,31646.2,NEFT,2025-04-30T14:48:00,2025-04-30T16:28:00
HOP_CMP_202632011_4,CMP_202632011,4,ACC_018162,ACC_007057,26723.11,IMPS,2025-04-30T14:49:00,2025-04-30T16:44:00
HOP_CMP_202632011_5,CMP_202632011,5,ACC_007057,ACC_018174,26723.11,IMPS,2025-04-30T14:50:00,2025-04-30T15:55:00
HOP_CMP_202632012_1,CMP_202632012,1,ACC_056221,ACC_022874,26014.98,UPI,2025-03-29T12:04:00,2025-03-29T13:59:00
HOP_CMP_202632013_1,CMP_202632013,1,ACC_056222,ACC_013599,786774.64,NEFT,2025-04-25T10:36:00,2025-04-25T12:31:00
HOP_CMP_202632014_1,CMP_202632014,1,ACC_056223,ACC_004603,54339.17,UPI,2025-03-11T11:26:00,2025-03-11T12:55:00
HOP_CMP_202632015_1,CMP_202632015,1,ACC_056224,ACC_009031,8001.84,NEFT,2025-01-04T16:14:00,2025-01-04T16:54:00
HOP_CMP_202632015_2,CMP_202632015,2,ACC_009031,ACC_009037,6183.35,UPI,2025-01-04T16:16:00,2025-01-04T17:31:00
HOP_CMP_202632015_3,CMP_202632015,3,ACC_009037,ACC_009036,3254.76,IMPS,2025-01-04T16:23:00,2025-01-04T17:41:00
HOP_CMP_202632015_4,CMP_202632015,4,ACC_009036,ACC_001651,3077.02,UPI,2025-01-04T16:37:00,2025-01-04T18:30:00
HOP_CMP_202632015_5,CMP_202632015,5,ACC_001651,ACC_009188,3077.02,IMPS,2025-01-04T16:44:00,2025-01-04T17:05:00
HOP_CMP_202632016_1,CMP_202632016,1,ACC_056225,ACC_023858,15825.43,NEFT,2025-03-16T14:49:00,2025-03-16T15:20:00
HOP_CMP_202632016_2,CMP_202632016,2,ACC_023858,ACC_023859,15825.43,NEFT,2025-03-16T14:53:00,2025-03-16T15:49:00
HOP_CMP_202632017_1,CMP_202632017,1,ACC_056226,ACC_001912,16945.7,IMPS,2025-03-26T20:57:00,2025-03-26T22:12:00
HOP_CMP_202632017_2,CMP_202632017,2,ACC_001912,ACC_001912,9917.2,UPI,2025-03-26T21:08:00,2025-03-26T21:49:00
HOP_CMP_202632017_3,CMP_202632017,3,ACC_001912,ACC_001914,6017.91,NEFT,2025-03-26T21:30:00,2025-03-26T22:44:00
HOP_CMP_202632017_4,CMP_202632017,4,ACC_001914,ACC_001912,6017.91,UPI,2025-03-26T21:35:00,2025-03-26T23:24:00
HOP_CMP_202632018_1,CMP_202632018,1,ACC_056227,ACC_023720,97070.4,NEFT,2025-04-04T18:33:00,2025-04-04T20:07:00
HOP_CMP_202632018_2,CMP_202632018,2,ACC_023720,ACC_023734,93583.54,IMPS,2025-04-04T18:45:00,2025-04-04T19:51:00
HOP_CMP_202632018_3,CMP_202632018,3,ACC_023734,ACC_023724,93583.54,UPI,2025-04-04T19:00:00,2025-04-04T20:52:00
HOP_CMP_202632019_1,CMP_202632019,1,ACC_056228,ACC_017378,15499.97,NEFT,2025-04-25T11:37:00,2025-04-25T13:08:00
HOP_CMP_202632019_2,CMP_202632019,2,ACC_017378,ACC_017338,14543.46,NEFT,2025-04-25T11:38:00,2025-04-25T13:17:00
HOP_CMP_202632019_3,CMP_202632019,3,ACC_017338,ACC_017341,8549.29,IMPS,2025-04-25T11:40:00,2025-04-25T12:24:00
HOP_CMP_202632019_4,CMP_202632019,4,ACC_017341,ACC_017339,7200.69,NEFT,2025-04-25T11:43:00,2025-04-25T12:09:00
HOP_CMP_202632019_5,CMP_202632019,5,ACC_017339,ACC_017359,3706.83,UPI,2025-04-25T11:57:00,2025-04-25T12:44:00
HOP_CMP_202632019_6,CMP_202632019,6,ACC_017359,ACC_017559,3706.83,IMPS,2025-04-25T11:58:00,2025-04-25T12:45:00
HOP_CMP_202632022_1,CMP_202632022,1,ACC_056231,ACC_017967,97432.95,IMPS,2025-04-10T13:22:00,2025-04-10T14:49:00
HOP_CMP_202632022_2,CMP_202632022,2,ACC_017967,ACC_017967,97432.95,IMPS,2025-04-10T13:25:00,2025-04-10T14:47:00
HOP_CMP_202632024_1,CMP_202632024,1,ACC_056233,ACC_023501,65383.05,UPI,2025-04-15T11:12:00,2025-04-15T12:33:00
HOP_CMP_202632024_2,CMP_202632024,2,ACC_023501,ACC_023498,65383.05,NEFT,2025-04-15T11:13:00,2025-04-15T12:16:00
HOP_CMP_202632026_1,CMP_202632026,1,ACC_056235,ACC_014495,1405244.4,IMPS,2025-02-18T17:42:00,2025-02-18T19:07:00
HOP_CMP_202632026_2,CMP_202632026,2,ACC_014495,ACC_014526,1066726.5,IMPS,2025-02-18T17:43:00,2025-02-18T18:22:00
HOP_CMP_202632026_3,CMP_202632026,3,ACC_014526,ACC_014487,1033675.1,NEFT,2025-02-18T18:01:00,2025-02-18T19:45:00
HOP_CMP_202632026_4,CMP_202632026,4,ACC_014487,ACC_014491,1020713.79,UPI,2025-02-18T18:22:00,2025-02-18T18:40:00
HOP_CMP_202632026_5,CMP_202632026,5,ACC_014491,ACC_014509,1020713.79,NEFT,2025-02-18T18:33:00,2025-02-18T20:08:00
HOP_CMP_202632027_1,CMP_202632027,1,ACC_056236,ACC_007937,8979.0,NEFT,2025-03-31T19:15:00,2025-03-31T20:09:00
HOP_CMP_202632027_2,CMP_202632027,2,ACC_007937,ACC_007934,7574.95,IMPS,2025-03-31T19:19:00,2025-03-31T20:07:00
HOP_CMP_202632027_3,CMP_202632027,3,ACC_007934,ACC_007932,5510.66,IMPS,2025-03-31T19:20:00,2025-03-31T20:19:00
HOP_CMP_202632027_4,CMP_202632027,4,ACC_007932,ACC_007933,5510.66,IMPS,2025-03-31T19:25:00,2025-03-31T21:14:00
HOP_CMP_202632029_1,CMP_202632029,1,ACC_056238,ACC_011978,217965.61,NEFT,2025-05-05T11:04:00,2025-05-05T12:58:00
HOP_CMP_202632029_2,CMP_202632029,2,ACC_011978,ACC_011978,217965.61,IMPS,2025-05-05T11:49:00,2025-05-05T13:43:00
HOP_CMP_202632030_1,CMP_202632030,1,ACC_056239,ACC_007446,5633.95,NEFT,2025-02-16T11:08:00,2025-02-16T11:47:00
HOP_CMP_202632030_2,CMP_202632030,2,ACC_007446,ACC_007442,5633.95,NEFT,2025-02-16T11:09:00,2025-02-16T12:39:00
HOP_CMP_202632031_1,CMP_202632031,1,ACC_056240,ACC_000002,1361.37,UPI,2025-01-28T13:42:00,2025-01-28T15:03:00
HOP_CMP_202632031_2,CMP_202632031,2,ACC_000002,ACC_000005,1075.75,IMPS,2025-01-28T13:48:00,2025-01-28T15:44:00
HOP_CMP_202632031_3,CMP_202632031,3,ACC_000005,ACC_000034,684.39,UPI,2025-01-28T13:59:00,2025-01-28T14:44:00
HOP_CMP_202632031_4,CMP_202632031,4,ACC_000034,ACC_000058,631.27,UPI,2025-01-28T14:02:00,2025-01-28T14:56:00
HOP_CMP_202632031_5,CMP_202632031,5,ACC_000058,ACC_000002,539.14,IMPS,2025-01-28T14:05:00,2025-01-28T15:58:00
HOP_CMP_202632031_6,CMP_202632031,6,ACC_000002,ACC_000006,539.14,IMPS,2025-01-28T14:17:00,2025-01-28T14:42:00
