complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,incident_timestamp,complaint_timestamp,available_timestamp
CMP_202604635,TYP_02,Fake Loan App,25368.52,Jharkhand,Deoghar,2025-03-25T10:14:00,2025-03-25T14:14:00,2025-03-25T14:29:00
CMP_202604636,TYP_02,Fake Loan App,3136.65,Punjab,District-25,2025-04-03T15:44:00,2025-04-03T19:44:00,2025-04-03T20:21:00
CMP_202604637,TYP_01,OTP / KYC Fraud,9847.75,Uttar Pradesh,Noida,2025-01-30T13:04:00,2025-01-30T19:04:00,2025-01-30T19:43:00
CMP_202604638,TYP_02,Fake Loan App,23602.05,Gujarat,Ahmedabad,2025-01-10T15:36:00,2025-01-10T19:36:00,2025-01-10T19:54:00
CMP_202604639,TYP_02,Fake Loan App,10562.52,West Bengal,Kolkata,2025-02-09T12:09:00,2025-02-10T09:09:00,2025-02-10T09:23:00
CMP_202604640,TYP_03,Part-Time Job Scam,342133.66,Uttar Pradesh,Noida,2025-01-15T14:48:00,2025-01-15T21:48:00,2025-01-15T22:15:00
CMP_202604641,TYP_04,Investment / Crypto Scam,374725.91,Haryana,District-29,2025-06-09T16:56:00,2025-06-09T23:56:00,2025-06-10T00:13:00
CMP_202604642,TYP_02,Fake Loan App,30468.52,Maharashtra,Mumbai,2025-01-09T18:48:00,2025-01-09T23:48:00,2025-01-10T00:37:00
CMP_202604643,TYP_04,Investment / Crypto Scam,154489.99,Haryana,District-29,2025-02-24T20:25:00,2025-02-25T10:25:00,2025-02-25T11:00:00
CMP_202604644,TYP_03,Part-Time Job Scam,88343.75,Haryana,District-75,2025-03-30T17:50:00,2025-04-01T08:50:00,2025-04-01T09:21:00
CMP_202604645,TYP_05,Sextortion,46299.14,Delhi,South Delhi,2025-01-10T17:09:00,2025-01-11T00:09:00,2025-01-11T00:42:00
CMP_202604646,TYP_02,Fake Loan App,6794.62,Andhra Pradesh,District-64,2025-05-20T17:07:00,2025-05-20T19:07:00,2025-05-20T19:19:00
CMP_202604647,TYP_02,Fake Loan App,25854.82,Uttar Pradesh,Mathura,2025-02-20T11:04:00,2025-02-20T14:04:00,2025-02-20T14:59:00
CMP_202604648,TYP_02,Fake Loan App,7129.28,Uttar Pradesh,District-37,2025-04-14T08:47:00,2025-04-14T17:47:00,2025-04-14T18:00:00
CMP_202604649,TYP_05,Sextortion,54307.25,Karnataka,Bengaluru Urban,2025-02-16T12:51:00,2025-02-16T13:51:00,2025-02-16T14:14:00
CMP_202604650,TYP_05,Sextortion,41325.73,Kerala,District-59,2025-06-26T10:37:00,2025-06-27T01:37:00,2025-06-27T01:58:00
CMP_202604651,TYP_05,Sextortion,20054.57,Andhra Pradesh,District-26,2025-02-25T17:42:00,2025-02-26T04:42:00,2025-02-26T05:33:00
CMP_202604652,TYP_05,Sextortion,41278.38,Madhya Pradesh,District-69,2025-04-01T17:44:00,2025-04-02T21:44:00,2025-04-02T22:25:00
CMP_202604653,TYP_06,Marketplace / OLX Fraud,3904.27,Assam,District-21,2025-05-24T08:06:00,2025-05-24T11:06:00,2025-05-24T11:35:00
CMP_202604654,TYP_02,Fake Loan App,5246.07,Haryana,District-29,2025-02-01T09:19:00,2025-02-01T16:19:00,2025-02-01T16:59:00
CMP_202604655,TYP_05,Sextortion,23753.11,Haryana,Gurugram,2025-03-22T11:28:00,2025-03-22T13:28:00,2025-03-22T13:41:00
CMP_202604656,TYP_04,Investment / Crypto Scam,342314.58,Jharkhand,District-45,2025-02-24T16:24:00,2025-02-24T23:24:00,2025-02-24T23:38:00
CMP_202604657,TYP_06,Marketplace / OLX Fraud,4328.28,Madhya Pradesh,District-69,2025-02-02T10:43:00,2025-02-02T13:43:00,2025-02-02T13:54:00
CMP_202604658,TYP_02,Fake Loan App,10367.02,Delhi,South Delhi,2025-04-05T18:25:00,2025-04-07T15:25:00,2025-04-07T15:59:00
CMP_202604659,TYP_05,Sextortion,41901.95,Karnataka,District-42,2025-01-10T15:17:00,2025-01-10T18:17:00,2025-01-10T18:39:00
CMP_202604660,TYP_05,Sextortion,42073.23,Odisha,District-27,2025-02-07T11:04:00,2025-02-09T06:04:00,2025-02-09T06:31:00
CMP_202604661,TYP_05,Sextortion,66563.75,Uttar Pradesh,District-43,2025-05-18T18:19:00,2025-05-19T14:19:00,2025-05-19T15:05:00
CMP_202604662,TYP_01,OTP / KYC Fraud,6060.31,Haryana,District-29,2025-04-23T15:22:00,2025-04-24T13:22:00,2025-04-24T13:55:00
CMP_202604663,TYP_02,Fake Loan App,10859.97,Jharkhand,Deoghar,2025-06-12T11:06:00,2025-06-13T01:06:00,2025-06-13T01:39:00
CMP_202604664,TYP_05,Sextortion,26429.82,Rajasthan,District-62,2025-03-28T16:10:00,2025-03-28T20:10:00,2025-03-28T20:26:00
CMP_202604665,TYP_04,Investment / Crypto Scam,598062.28,Gujarat,Ahmedabad,2025-01-28T12:21:00,2025-01-28T22:21:00,2025-01-28T22:51:00
CMP_202604666,TYP_03,Part-Time Job Scam,58605.48,Madhya Pradesh,District-69,2025-03-27T16:08:00,2025-03-28T01:08:00,2025-03-28T01:18:00
CMP_202604667,TYP_06,Marketplace / OLX Fraud,14309.98,Karnataka,District-34,2025-03-29T12:11:00,2025-03-29T15:11:00,2025-03-29T16:04:00
CMP_202604668,TYP_03,Part-Time Job Scam,30691.04,Andhra Pradesh,District-64,2025-02-16T11:27:00,2025-02-17T16:27:00,2025-02-17T17:09:00
CMP_202604669,TYP_02,Fake Loan App,33498.11,Odisha,District-68,2025-04-18T19:54:00,2025-04-19T02:54:00,2025-04-19T03:46:00
CMP_202604670,TYP_06,Marketplace / OLX Fraud,28090.09,Kerala,District-59,2025-03-29T16:58:00,2025-03-31T12:58:00,2025-03-31T13:17:00
CMP_202604671,TYP_06,Marketplace / OLX Fraud,10004.93,Haryana,Gurugram,2025-01-13T14:10:00,2025-01-13T21:10:00,2025-01-13T21:36:00
CMP_202604672,TYP_01,OTP / KYC Fraud,21271.1,Chhattisgarh,District-57,2025-01-23T12:18:00,2025-01-23T15:18:00,2025-01-23T15:50:00
CMP_202604673,TYP_03,Part-Time Job Scam,160750.51,Karnataka,District-34,2025-05-21T11:17:00,2025-05-21T15:17:00,2025-05-21T15:22:00
CMP_202604674,TYP_02,Fake Loan App,25932.37,Haryana,Mewat,2025-01-26T16:45:00,2025-01-27T05:45:00,2025-01-27T06:24:00
CMP_202604675,TYP_03,Part-Time Job Scam,274063.96,Jharkhand,District-45,2025-06-19T11:41:00,2025-06-19T14:41:00,2025-06-19T14:54:00
CMP_202604676,TYP_01,OTP / KYC Fraud,14845.01,Tamil Nadu,Chennai,2025-03-02T10:44:00,2025-03-03T00:44:00,2025-03-03T01:24:00
CMP_202604677,TYP_06,Marketplace / OLX Fraud,4970.95,Andhra Pradesh,District-58,2025-03-07T23:24:00,2025-03-08T05:24:00,2025-03-08T06:18:00
CMP_202604678,TYP_03,Part-Time Job Scam,147344.24,West Bengal,District-66,2025-04-13T18:55:00,2025-04-14T11:55:00,2025-04-14T12:14:00
CMP_202604679,TYP_04,Investment / Crypto Scam,3117351.93,Maharashtra,District-47,2025-03-21T15:00:00,2025-03-21T18:00:00,2025-03-21T18:33:00
CMP_202604680,TYP_02,Fake Loan App,31316.91,West Bengal,District-55,2025-02-06T18:05:00,2025-02-07T06:05:00,2025-02-07T06:31:00
CMP_202604681,TYP_06,Marketplace / OLX Fraud,3326.92,Karnataka,District-42,2025-02-20T20:48:00,2025-02-21T01:48:00,2025-02-21T02:04:00
CMP_202604682,TYP_03,Part-Time Job Scam,895616.13,Rajasthan,Bharatpur,2025-01-24T21:08:00,2025-01-25T01:08:00,2025-01-25T01:45:00
CMP_202604683,TYP_02,Fake Loan App,17745.57,Karnataka,District-34,2025-06-30T03:16:00,2025-06-30T06:16:00,2025-06-30T06:46:00
CMP_202604684,TYP_04,Investment / Crypto Scam,328186.5,Maharashtra,Pune,2025-05-17T11:57:00,2025-05-21T05:57:00,2025-05-21T06:55:00
CMP_202604685,TYP_02,Fake Loan App,20874.17,Gujarat,District-70,2025-02-16T07:37:00,2025-02-16T11:37:00,2025-02-16T11:47:00
CMP_202604686,TYP_01,OTP / KYC Fraud,18209.28,Uttar Pradesh,Noida,2025-06-02T14:35:00,2025-06-03T04:35:00,2025-06-03T05:21:00
CMP_202604687,TYP_04,Investment / Crypto Scam,742153.56,Karnataka,District-74,2025-04-30T08:28:00,2025-05-02T01:28:00,2025-05-02T01:33:00
CMP_202604688,TYP_02,Fake Loan App,21976.68,Maharashtra,Mumbai,2025-04-01T10:26:00,2025-04-01T20:26:00,2025-04-01T21:12:00
CMP_202604689,TYP_03,Part-Time Job Scam,22417.02,Uttar Pradesh,Gorakhpur,2025-06-30T13:21:00,2025-06-30T20:21:00,2025-06-30T20:36:00
CMP_202604690,TYP_05,Sextortion,69656.77,Odisha,District-73,2025-01-03T11:18:00,2025-01-03T15:18:00,2025-01-03T15:32:00
CMP_202604691,TYP_06,Marketplace / OLX Fraud,38807.65,Jharkhand,District-72,2025-01-10T23:30:00,2025-01-11T04:30:00,2025-01-11T05:06:00
CMP_202604692,TYP_02,Fake Loan App,15822.35,Bihar,Purnia,2025-04-06T16:36:00,2025-04-07T09:36:00,2025-04-07T10:13:00
CMP_202604693,TYP_06,Marketplace / OLX Fraud,4343.29,Karnataka,District-74,2025-04-19T15:16:00,2025-04-20T01:16:00,2025-04-20T01:48:00
CMP_202604694,TYP_03,Part-Time Job Scam,310174.81,Chhattisgarh,District-57,2025-05-05T10:21:00,2025-05-06T16:21:00,2025-05-06T16:56:00
CMP_202604695,TYP_06,Marketplace / OLX Fraud,3541.28,Karnataka,District-51,2025-06-06T15:03:00,2025-06-07T16:03:00,2025-06-07T16:45:00
CMP_202604696,TYP_06,Marketplace / OLX Fraud,10781.74,Andhra Pradesh,District-58,2025-05-15T17:03:00,2025-05-16T08:03:00,2025-05-16T08:23:00
CMP_202604697,TYP_05,Sextortion,53675.69,Andhra Pradesh,District-64,2025-01-10T05:20:00,2025-01-10T15:20:00,2025-01-10T16:00:00
CMP_202604698,TYP_02,Fake Loan App,51163.92,Jharkhand,District-45,2025-05-12T17:30:00,2025-05-13T07:30:00,2025-05-13T07:45:00
CMP_202604699,TYP_05,Sextortion,33456.07,Madhya Pradesh,District-52,2025-02-22T13:06:00,2025-02-22T14:06:00,2025-02-22T14:29:00
CMP_202604700,TYP_01,OTP / KYC Fraud,13630.77,Haryana,District-29,2025-06-13T05:45:00,2025-06-13T07:45:00,2025-06-13T08:39:00
CMP_202604701,TYP_05,Sextortion,67790.68,Karnataka,Bengaluru Urban,2025-04-10T16:56:00,2025-04-11T03:56:00,2025-04-11T04:12:00
CMP_202604702,TYP_06,Marketplace / OLX Fraud,10599.78,Madhya Pradesh,District-40,2025-06-08T21:38:00,2025-06-09T03:38:00,2025-06-09T04:18:00
CMP_202604703,TYP_06,Marketplace / OLX Fraud,5339.8,Madhya Pradesh,District-40,2025-05-11T13:38:00,2025-05-11T18:38:00,2025-05-11T19:19:00
CMP_202604704,TYP_02,Fake Loan App,6218.42,Gujarat,District-70,2025-04-28T00:12:00,2025-04-28T06:12:00,2025-04-28T06:42:00
CMP_202604705,TYP_02,Fake Loan App,9953.76,Gujarat,District-31,2025-03-15T19:39:00,2025-03-15T23:39:00,2025-03-16T00:30:00
CMP_202604706,TYP_06,Marketplace / OLX Fraud,5603.56,Telangana,Hyderabad,2025-06-14T14:13:00,2025-06-14T18:13:00,2025-06-14T19:07:00
CMP_202604707,TYP_01,OTP / KYC Fraud,44737.77,Andhra Pradesh,District-67,2025-05-23T12:49:00,2025-05-23T13:49:00,2025-05-23T13:55:00
CMP_202604708,TYP_01,OTP / KYC Fraud,146065.11,Karnataka,Bengaluru Urban,2025-04-28T08:56:00,2025-04-28T17:56:00,2025-04-28T18:09:00
CMP_202604709,TYP_06,Marketplace / OLX Fraud,18129.95,Rajasthan,Alwar,2025-02-24T13:39:00,2025-02-24T19:39:00,2025-02-24T19:56:00
CMP_202604710,TYP_02,Fake Loan App,5833.57,Rajasthan,District-62,2025-06-24T19:31:00,2025-06-25T03:31:00,2025-06-25T04:21:00
CMP_202604711,TYP_04,Investment / Crypto Scam,960121.37,Gujarat,District-31,2025-04-16T20:26:00,2025-04-16T21:26:00,2025-04-16T22:26:00
CMP_202604712,TYP_02,Fake Loan App,21672.86,Jharkhand,Deoghar,2025-06-22T17:50:00,2025-06-22T22:50:00,2025-06-22T23:42:00
CMP_202604713,TYP_05,Sextortion,250714.01,Odisha,District-68,2025-03-27T14:37:00,2025-03-27T20:37:00,2025-03-27T21:12:00
CMP_202604714,TYP_03,Part-Time Job Scam,401796.28,Odisha,District-54,2025-04-21T14:54:00,2025-04-21T20:54:00,2025-04-21T21:20:00
CMP_202604715,TYP_02,Fake Loan App,25215.89,Odisha,District-27,2025-04-01T21:04:00,2025-04-02T00:04:00,2025-04-02T00:20:00
CMP_202604716,TYP_05,Sextortion,16570.41,Rajasthan,District-62,2025-06-10T12:16:00,2025-06-10T17:16:00,2025-06-10T17:37:00
CMP_202604717,TYP_02,Fake Loan App,16354.78,Madhya Pradesh,District-40,2025-03-27T13:55:00,2025-03-28T06:55:00,2025-03-28T07:27:00
CMP_202604718,TYP_06,Marketplace / OLX Fraud,25046.91,Madhya Pradesh,District-60,2025-04-19T05:59:00,2025-04-19T06:59:00,2025-04-19T07:52:00
CMP_202604719,TYP_03,Part-Time Job Scam,163670.62,Andhra Pradesh,District-64,2025-03-09T17:51:00,2025-03-10T08:51:00,2025-03-10T09:13:00
CMP_202604720,TYP_05,Sextortion,14206.73,Andhra Pradesh,District-26,2025-05-02T16:42:00,2025-05-02T23:42:00,2025-05-03T00:05:00
CMP_202604721,TYP_02,Fake Loan App,4264.42,Maharashtra,District-30,2025-02-10T15:09:00,2025-02-10T16:09:00,2025-02-10T16:49:00
CMP_202604722,TYP_03,Part-Time Job Scam,277195.14,Karnataka,Bengaluru Urban,2025-02-21T01:26:00,2025-02-21T02:26:00,2025-02-21T02:42:00
CMP_202604723,TYP_06,Marketplace / OLX Fraud,4308.87,Jharkhand,Jamtara,2025-02-02T10:18:00,2025-02-03T08:18:00,2025-02-03T09:09:00
CMP_202604724,TYP_02,Fake Loan App,10627.99,Andhra Pradesh,District-67,2025-01-29T13:22:00,2025-01-30T01:22:00,2025-01-30T02:17:00
CMP_202604725,TYP_05,Sextortion,31983.48,Rajasthan,District-46,2025-04-01T14:50:00,2025-04-01T17:50:00,2025-04-01T18:46:00
CMP_202604726,TYP_03,Part-Time Job Scam,143850.55,West Bengal,District-66,2025-05-28T10:25:00,2025-05-29T02:25:00,2025-05-29T02:44:00
CMP_202604727,TYP_02,Fake Loan App,26360.58,West Bengal,Kolkata,2025-01-28T08:03:00,2025-01-28T15:03:00,2025-01-28T15:13:00
CMP_202604728,TYP_05,Sextortion,74801.68,Uttar Pradesh,Mathura,2025-06-07T12:37:00,2025-06-08T01:37:00,2025-06-08T02:23:00
CMP_202604729,TYP_02,Fake Loan App,16825.71,Odisha,District-54,2025-06-28T15:47:00,2025-06-28T19:47:00,2025-06-28T20:17:00
CMP_202604730,TYP_05,Sextortion,26814.63,Bihar,Purnia,2025-03-10T12:36:00,2025-03-10T15:36:00,2025-03-10T16:18:00
CMP_202604731,TYP_03,Part-Time Job Scam,316956.68,Uttar Pradesh,Mathura,2025-05-07T12:52:00,2025-05-07T18:52:00,2025-05-07T19:51:00
CMP_202604732,TYP_02,Fake Loan App,28833.25,Gujarat,District-24,2025-04-28T08:30:00,2025-04-28T17:30:00,2025-04-28T17:59:00
CMP_202604733,TYP_02,Fake Loan App,27364.2,Haryana,District-75,2025-02-15T13:38:00,2025-02-16T07:38:00,2025-02-16T08:32:00
CMP_202604734,TYP_03,Part-Time Job Scam,17443.78,Andhra Pradesh,District-67,2025-05-24T08:43:00,2025-05-25T21:43:00,2025-05-25T22:38:00
CMP_202604735,TYP_02,Fake Loan App,13649.92,Gujarat,District-70,2025-04-02T07:08:00,2025-04-02T11:08:00,2025-04-02T11:22:00
CMP_202604736,TYP_02,Fake Loan App,9345.53,Chhattisgarh,District-71,2025-02-28T11:46:00,2025-02-28T17:46:00,2025-02-28T18:26:00
CMP_202604737,TYP_01,OTP / KYC Fraud,14360.23,Madhya Pradesh,District-53,2025-06-17T19:53:00,2025-06-18T11:53:00,2025-06-18T12:18:00
CMP_202604738,TYP_01,OTP / KYC Fraud,12882.14,Kerala,District-48,2025-03-27T08:24:00,2025-03-27T13:24:00,2025-03-27T14:11:00
CMP_202604739,TYP_06,Marketplace / OLX Fraud,6277.14,Punjab,District-25,2025-05-23T12:32:00,2025-05-23T13:32:00,2025-05-23T13:55:00
CMP_202604740,TYP_06,Marketplace / OLX Fraud,2113.92,Rajasthan,Alwar,2025-06-26T09:12:00,2025-06-27T01:12:00,2025-06-27T01:23:00
CMP_202604741,TYP_05,Sextortion,51126.59,Karnataka,District-51,2025-03-12T12:55:00,2025-03-12T16:55:00,2025-03-12T17:40:00
CMP_202604742,TYP_03,Part-Time Job Scam,142872.73,Karnataka,District-51,2025-03-25T12:56:00,2025-03-25T13:56:00,2025-03-25T14:36:00
CMP_202604743,TYP_03,Part-Time Job Scam,862355.42,Andhra Pradesh,District-26,2025-02-08T14:18:00,2025-02-08T19:18:00,2025-02-08T20:08:00
CMP_202604744,TYP_06,Marketplace / OLX Fraud,4013.06,Andhra Pradesh,District-44,2025-06-14T14:17:00,2025-06-14T22:17:00,2025-06-14T23:09:00
CMP_202604745,TYP_04,Investment / Crypto Scam,550431.71,Karnataka,District-61,2025-06-14T21:49:00,2025-06-15T04:49:00,2025-06-15T05:20:00
CMP_202604746,TYP_03,Part-Time Job Scam,102774.27,Haryana,District-63,2025-06-10T08:45:00,2025-06-10T09:45:00,2025-06-10T10:02:00
CMP_202604747,TYP_06,Marketplace / OLX Fraud,26089.08,West Bengal,Kolkata,2025-02-05T19:20:00,2025-02-06T05:20:00,2025-02-06T05:37:00
CMP_202604748,TYP_02,Fake Loan App,13584.77,Uttar Pradesh,District-33,2025-01-01T11:07:00,2025-01-01T23:07:00,2025-01-01T23:40:00
CMP_202604749,TYP_05,Sextortion,150736.71,Madhya Pradesh,District-41,2025-02-27T09:46:00,2025-02-27T14:46:00,2025-02-27T14:54:00
CMP_202604750,TYP_03,Part-Time Job Scam,156525.13,Kerala,District-48,2025-01-29T10:58:00,2025-01-30T00:58:00,2025-01-30T01:14:00
CMP_202604751,TYP_01,OTP / KYC Fraud,26345.24,Andhra Pradesh,District-26,2025-05-23T14:42:00,2025-05-23T19:42:00,2025-05-23T20:15:00
CMP_202604752,TYP_01,OTP / KYC Fraud,18418.89,Rajasthan,District-62,2025-05-20T11:28:00,2025-05-21T17:28:00,2025-05-21T18:14:00
CMP_202604753,TYP_02,Fake Loan App,3515.15,Rajasthan,Alwar,2025-01-22T22:26:00,2025-01-23T03:26:00,2025-01-23T03:55:00
CMP_202604754,TYP_04,Investment / Crypto Scam,1013769.79,Uttar Pradesh,District-37,2025-02-20T09:06:00,2025-02-20T10:06:00,2025-02-20T10:33:00
CMP_202604755,TYP_02,Fake Loan App,34421.69,Bihar,Purnia,2025-06-13T13:02:00,2025-06-13T18:02:00,2025-06-13T18:55:00
CMP_202604756,TYP_03,Part-Time Job Scam,224186.47,Madhya Pradesh,District-52,2025-01-22T19:35:00,2025-01-23T05:35:00,2025-01-23T05:54:00
CMP_202604757,TYP_01,OTP / KYC Fraud,11742.18,Rajasthan,Alwar,2025-05-24T11:39:00,2025-05-24T13:39:00,2025-05-24T14:30:00
CMP_202604758,TYP_01,OTP / KYC Fraud,11632.89,West Bengal,Siliguri,2025-03-30T18:37:00,2025-03-31T00:37:00,2025-03-31T01:26:00
CMP_202604759,TYP_02,Fake Loan App,26723.65,Rajasthan,District-46,2025-02-08T08:49:00,2025-02-09T03:49:00,2025-02-09T04:22:00
CMP_202604760,TYP_03,Part-Time Job Scam,278487.35,Telangana,District-39,2025-02-23T14:32:00,2025-02-23T16:32:00,2025-02-23T17:22:00
CMP_202604761,TYP_02,Fake Loan App,11172.17,West Bengal,District-35,2025-01-28T14:39:00,2025-01-28T16:39:00,2025-01-28T16:50:00
CMP_202604762,TYP_02,Fake Loan App,8252.37,West Bengal,Siliguri,2025-03-01T13:40:00,2025-03-02T15:40:00,2025-03-02T15:59:00
CMP_202604763,TYP_03,Part-Time Job Scam,506110.71,Odisha,District-68,2025-01-10T12:01:00,2025-01-10T16:01:00,2025-01-10T16:53:00
CMP_202604764,TYP_06,Marketplace / OLX Fraud,14333.04,Bihar,District-38,2025-04-14T04:25:00,2025-04-14T19:25:00,2025-04-14T19:57:00
CMP_202604765,TYP_06,Marketplace / OLX Fraud,27649.03,Punjab,District-25,2025-03-30T17:32:00,2025-03-30T19:32:00,2025-03-30T20:17:00
CMP_202604766,TYP_02,Fake Loan App,37017.55,Gujarat,Ahmedabad,2025-03-04T15:27:00,2025-03-05T08:27:00,2025-03-05T08:33:00
CMP_202604767,TYP_02,Fake Loan App,2955.58,Madhya Pradesh,District-60,2025-01-17T14:38:00,2025-01-17T15:38:00,2025-01-17T16:16:00
CMP_202604768,TYP_03,Part-Time Job Scam,114054.91,Telangana,District-39,2025-06-12T15:53:00,2025-06-12T22:53:00,2025-06-12T23:31:00
CMP_202604769,TYP_06,Marketplace / OLX Fraud,10205.29,Maharashtra,Pune,2025-04-09T13:55:00,2025-04-10T15:55:00,2025-04-10T16:14:00
CMP_202604770,TYP_02,Fake Loan App,10911.97,Karnataka,Bengaluru Urban,2025-01-30T14:10:00,2025-01-30T19:10:00,2025-01-30T19:16:00
CMP_202604771,TYP_06,Marketplace / OLX Fraud,16043.88,West Bengal,District-35,2025-05-07T14:00:00,2025-05-08T11:00:00,2025-05-08T11:12:00
CMP_202604772,TYP_01,OTP / KYC Fraud,34026.01,Assam,District-28,2025-06-10T10:26:00,2025-06-10T13:26:00,2025-06-10T14:22:00
CMP_202604773,TYP_06,Marketplace / OLX Fraud,53994.26,Maharashtra,Mumbai,2025-01-29T19:19:00,2025-01-29T22:19:00,2025-01-29T23:05:00
CMP_202604774,TYP_05,Sextortion,72496.21,Kerala,District-65,2025-04-16T18:16:00,2025-04-16T22:16:00,2025-04-16T23:14:00
CMP_202604775,TYP_02,Fake Loan App,4289.99,Odisha,District-54,2025-02-23T14:13:00,2025-02-23T15:13:00,2025-02-23T15:35:00
CMP_202604776,TYP_05,Sextortion,32104.3,Karnataka,District-34,2025-06-13T10:34:00,2025-06-13T17:34:00,2025-06-13T18:16:00
CMP_202604777,TYP_02,Fake Loan App,36411.99,Kerala,District-48,2025-06-08T09:48:00,2025-06-08T11:48:00,2025-06-08T12:44:00
CMP_202604778,TYP_02,Fake Loan App,16539.17,Jharkhand,Jamtara,2025-02-21T16:15:00,2025-02-21T21:15:00,2025-02-21T21:51:00
CMP_202604779,TYP_02,Fake Loan App,8411.36,Gujarat,District-50,2025-03-02T11:04:00,2025-03-03T14:04:00,2025-03-03T14:30:00
CMP_202604780,TYP_01,OTP / KYC Fraud,67571.42,Kerala,District-48,2025-02-05T19:36:00,2025-02-05T23:36:00,2025-02-06T00:28:00
CMP_202604781,TYP_05,Sextortion,54140.03,Andhra Pradesh,District-58,2025-05-27T06:06:00,2025-05-27T19:06:00,2025-05-27T19:14:00
CMP_202604782,TYP_01,OTP / KYC Fraud,26496.58,Kerala,District-65,2025-06-08T15:53:00,2025-06-08T19:53:00,2025-06-08T19:59:00
CMP_202604783,TYP_03,Part-Time Job Scam,276814.19,Maharashtra,Pune,2025-04-15T15:31:00,2025-04-15T17:31:00,2025-04-15T18:26:00
CMP_202604784,TYP_05,Sextortion,18135.34,Madhya Pradesh,District-52,2025-03-28T13:58:00,2025-03-28T20:58:00,2025-03-28T21:58:00
CMP_202604785,TYP_02,Fake Loan App,8432.2,Karnataka,District-56,2025-05-12T17:48:00,2025-05-13T01:48:00,2025-05-13T02:39:00
CMP_202604786,TYP_06,Marketplace / OLX Fraud,11578.11,Assam,District-21,2025-03-23T10:48:00,2025-03-23T17:48:00,2025-03-23T17:56:00
CMP_202604787,TYP_05,Sextortion,11156.79,Andhra Pradesh,District-67,2025-01-11T09:42:00,2025-01-11T12:42:00,2025-01-11T13:23:00
CMP_202604788,TYP_05,Sextortion,82778.76,Bihar,Purnia,2025-03-28T14:26:00,2025-03-28T17:26:00,2025-03-28T18:08:00
CMP_202604789,TYP_06,Marketplace / OLX Fraud,5749.58,Maharashtra,Pune,2025-05-02T15:42:00,2025-05-02T18:42:00,2025-05-02T18:59:00
CMP_202604790,TYP_03,Part-Time Job Scam,287906.94,Andhra Pradesh,District-64,2025-02-20T11:12:00,2025-02-20T20:12:00,2025-02-20T20:51:00
CMP_202604791,TYP_03,Part-Time Job Scam,70088.19,Andhra Pradesh,District-64,2025-03-23T09:47:00,2025-03-23T15:47:00,2025-03-23T16:20:00
CMP_202604792,TYP_05,Sextortion,24074.8,Jharkhand,Deoghar,2025-03-03T09:39:00,2025-03-07T01:39:00,2025-03-07T02:06:00
CMP_202604793,TYP_01,OTP / KYC Fraud,22650.91,Rajasthan,Bharatpur,2025-04-19T20:10:00,2025-04-20T07:10:00,2025-04-20T07:35:00
CMP_202604794,TYP_02,Fake Loan App,13162.26,Karnataka,District-42,2025-02-07T18:32:00,2025-02-08T08:32:00,2025-02-08T09:20:00
CMP_202604795,TYP_05,Sextortion,18395.34,Telangana,District-39,2025-02-28T17:36:00,2025-03-01T02:36:00,2025-03-01T02:48:00
CMP_202604796,TYP_04,Investment / Crypto Scam,808358.64,Andhra Pradesh,District-67,2025-05-19T11:24:00,2025-05-20T20:24:00,2025-05-20T21:09:00
CMP_202604797,TYP_05,Sextortion,20996.33,Rajasthan,District-46,2025-06-21T18:51:00,2025-06-21T20:51:00,2025-06-21T21:45:00
CMP_202604798,TYP_06,Marketplace / OLX Fraud,7744.25,Maharashtra,District-32,2025-01-31T14:56:00,2025-02-01T03:56:00,2025-02-01T04:51:00
CMP_202604799,TYP_03,Part-Time Job Scam,50229.56,Haryana,Gurugram,2025-05-26T07:17:00,2025-05-28T21:17:00,2025-05-28T21:46:00
CMP_202604800,TYP_05,Sextortion,47060.79,West Bengal,District-66,2025-03-19T15:52:00,2025-03-20T06:52:00,2025-03-20T07:50:00
CMP_202604801,TYP_03,Part-Time Job Scam,97096.64,Bihar,District-38,2025-02-21T19:21:00,2025-02-22T06:21:00,2025-02-22T06:53:00
CMP_202604802,TYP_05,Sextortion,34207.8,Bihar,Purnia,2025-05-09T17:01:00,2025-05-09T21:01:00,2025-05-09T21:49:00
CMP_202604803,TYP_03,Part-Time Job Scam,113774.94,Haryana,Gurugram,2025-04-02T13:41:00,2025-04-02T18:41:00,2025-04-02T19:15:00
CMP_202604804,TYP_02,Fake Loan App,7069.73,Andhra Pradesh,District-44,2025-04-04T15:54:00,2025-04-04T17:54:00,2025-04-04T18:22:00
CMP_202604805,TYP_05,Sextortion,28021.16,Uttar Pradesh,District-43,2025-04-09T10:57:00,2025-04-09T12:57:00,2025-04-09T13:39:00
CMP_202604806,TYP_03,Part-Time Job Scam,153137.51,Andhra Pradesh,District-44,2025-02-04T15:48:00,2025-02-04T23:48:00,2025-02-05T00:25:00
CMP_202604807,TYP_01,OTP / KYC Fraud,35704.8,Karnataka,Bengaluru Urban,2025-04-30T05:25:00,2025-04-30T10:25:00,2025-04-30T11:15:00
CMP_202604808,TYP_06,Marketplace / OLX Fraud,3669.59,Odisha,District-22,2025-06-18T14:30:00,2025-06-18T15:30:00,2025-06-18T16:18:00
CMP_202604809,TYP_05,Sextortion,19508.67,Karnataka,District-34,2025-05-28T14:49:00,2025-05-28T23:49:00,2025-05-29T00:37:00
