complaint_id,actual_zone_id,actual_time,atm_id,recovered
CYB-2026-11073,Z010,2026-09-27T09:24:00,ATM-Z010-05,False
CYB-2026-11074,Z008,2026-09-29T20:17:00,ATM-Z008-03,True
CYB-2026-11075,Z008,2026-09-03T13:33:00,ATM-Z008-06,True
CYB-2026-11076,Z009,2026-09-24T17:17:00,ATM-Z009-03,False
CYB-2026-11077,Z009,2026-09-18T12:58:00,ATM-Z009-01,True
CYB-2026-11078,Z009,2026-09-15T21:02:00,ATM-Z009-05,True
CYB-2026-11079,Z006,2026-09-03T17:47:00,ATM-Z006-03,True
CYB-2026-11080,Z000,2026-09-29T04:44:00,ATM-Z000-01,True
CYB-2026-11081,Z008,2026-09-19T07:56:00,ATM-Z008-06,True
CYB-2026-11082,Z009,2026-09-08T19:58:00,ATM-Z009-05,False
CYB-2026-11083,Z012,2026-09-17T05:23:00,ATM-Z012-01,False
CYB-2026-11084,Z008,2026-09-12T23:15:00,ATM-Z008-06,True
CYB-2026-11085,Z000,2026-09-21T18:46:00,ATM-Z000-05,True
CYB-2026-11086,Z008,2026-09-04T14:27:00,ATM-Z008-06,False
CYB-2026-11087,Z015,2026-09-29T02:21:00,ATM-Z015-05,False
CYB-2026-11088,Z006,2026-09-20T15:16:00,ATM-Z006-06,False
CYB-2026-11089,Z012,2026-09-29T11:56:00,ATM-Z012-06,False
CYB-2026-11090,Z012,2026-09-18T20:02:00,ATM-Z012-04,False
CYB-2026-11091,Z001,2026-09-28T12:03:00,ATM-Z001-02,True
CYB-2026-11092,Z001,2026-09-08T03:42:00,ATM-Z001-01,False
CYB-2026-11093,Z003,2026-09-01T22:43:00,ATM-Z003-04,False
CYB-2026-11094,Z000,2026-09-24T09:11:00,ATM-Z000-06,False
CYB-2026-11095,Z012,2026-09-14T11:30:00,ATM-Z012-03,True
CYB-2026-11096,Z000,2026-09-02T20:46:00,ATM-Z000-03,True
CYB-2026-11097,Z010,2026-09-18T12:44:00,ATM-Z010-06,True
CYB-2026-11098,Z002,2026-09-15T00:21:00,ATM-Z002-02,True
CYB-2026-11099,Z013,2026-09-10T11:21:00,ATM-Z013-05,False
CYB-2026-11100,Z015,2026-09-26T17:12:00,ATM-Z015-05,False
CYB-2026-11101,Z000,2026-09-05T05:47:00,ATM-Z000-01,True
CYB-2026-11102,Z002,2026-09-16T16:13:00,ATM-Z002-06,True
CYB-2026-11103,Z003,2026-09-05T12:17:00,ATM-Z003-03,True
CYB-2026-11104,Z001,2026-09-23T10:29:00,ATM-Z001-02,True
CYB-2026-11105,Z008,2026-09-19T23:21:00,ATM-Z008-01,True
CYB-2026-11106,Z005,2026-09-24T19:06:00,ATM-Z005-01,True
CYB-2026-11107,Z003,2026-09-17T06:01:00,ATM-Z003-02,True
CYB-2026-11108,Z005,2026-09-03T05:44:00,ATM-Z005-04,False
CYB-2026-11109,Z005,2026-10-01T00:40:00,ATM-Z005-05,True
CYB-2026-11110,Z006,2026-09-20T01:51:00,ATM-Z006-05,False
CYB-2026-11111,Z001,2026-09-04T11:54:00,ATM-Z001-04,False
CYB-2026-11112,Z005,2026-09-16T15:25:00,ATM-Z005-03,True
CYB-2026-11113,Z009,2026-09-10T03:29:00,ATM-Z009-05,False
CYB-2026-11114,Z008,2026-09-03T17:15:00,ATM-Z008-01,True
CYB-2026-11115,Z014,2026-09-15T08:36:00,ATM-Z014-04,False
CYB-2026-11116,Z005,2026-09-02T03:17:00,ATM-Z005-03,True
CYB-2026-11117,Z009,2026-09-05T05:15:00,ATM-Z009-01,False
CYB-2026-11118,Z002,2026-09-16T15:17:00,ATM-Z002-01,True
CYB-2026-11119,Z000,2026-09-09T23:20:00,ATM-Z000-01,False
CYB-2026-11120,Z008,2026-09-14T10:26:00,ATM-Z008-05,True
CYB-2026-11121,Z006,2026-10-01T00:36:00,ATM-Z006-03,True
CYB-2026-11122,Z017,2026-09-03T23:00:00,ATM-Z017-05,True
CYB-2026-11123,Z000,2026-09-23T00:57:00,ATM-Z000-04,True
CYB-2026-11124,Z006,2026-09-16T11:41:00,ATM-Z006-01,True
CYB-2026-11125,Z001,2026-09-09T17:03:00,ATM-Z001-01,True
CYB-2026-11126,Z013,2026-09-26T13:30:00,ATM-Z013-06,True
CYB-2026-11127,Z007,2026-09-16T12:32:00,ATM-Z007-01,True
CYB-2026-11128,Z003,2026-09-22T02:27:00,ATM-Z003-02,False
CYB-2026-11129,Z013,2026-09-01T13:21:00,ATM-Z013-05,True
CYB-2026-11130,Z000,2026-09-01T11:27:00,ATM-Z000-03,True
CYB-2026-11131,Z000,2026-09-28T01:20:00,ATM-Z000-03,True
CYB-2026-11132,Z003,2026-09-25T16:25:00,ATM-Z003-02,True
CYB-2026-11133,Z007,2026-09-08T16:25:00,ATM-Z007-01,False
CYB-2026-11134,Z008,2026-09-13T23:59:00,ATM-Z008-03,True
CYB-2026-11135,Z004,2026-09-08T01:23:00,ATM-Z004-02,True
CYB-2026-11136,Z005,2026-09-03T04:40:00,ATM-Z005-05,False
CYB-2026-11137,Z008,2026-09-22T02:28:00,ATM-Z008-03,True
CYB-2026-11138,Z012,2026-09-03T03:24:00,ATM-Z012-02,True
CYB-2026-11139,Z012,2026-09-06T16:37:00,ATM-Z012-01,True
CYB-2026-11140,Z000,2026-09-19T04:59:00,ATM-Z000-04,True
CYB-2026-11141,Z012,2026-09-15T04:53:00,ATM-Z012-01,False
CYB-2026-11142,Z005,2026-09-12T22:31:00,ATM-Z005-05,True
CYB-2026-11143,Z001,2026-09-25T14:01:00,ATM-Z001-06,False
CYB-2026-11144,Z009,2026-09-27T05:55:00,ATM-Z009-03,True
CYB-2026-11145,Z008,2026-09-25T12:54:00,ATM-Z008-04,True
CYB-2026-11146,Z008,2026-09-26T23:45:00,ATM-Z008-04,True
CYB-2026-11147,Z000,2026-09-28T08:07:00,ATM-Z000-03,False
CYB-2026-11148,Z001,2026-09-01T15:41:00,ATM-Z001-04,True
CYB-2026-11149,Z015,2026-09-09T13:37:00,ATM-Z015-01,True
CYB-2026-11150,Z002,2026-10-01T00:10:00,ATM-Z002-04,False
CYB-2026-11151,Z004,2026-09-11T13:38:00,ATM-Z004-03,True
CYB-2026-11152,Z008,2026-09-05T11:38:00,ATM-Z008-01,True
CYB-2026-11153,Z005,2026-09-08T17:35:00,ATM-Z005-06,True
CYB-2026-11154,Z014,2026-09-10T04:27:00,ATM-Z014-01,False
CYB-2026-11155,Z002,2026-09-16T03:18:00,ATM-Z002-02,True
CYB-2026-11156,Z000,2026-09-06T21:12:00,ATM-Z000-03,True
CYB-2026-11157,Z004,2026-09-24T21:02:00,ATM-Z004-06,True
CYB-2026-11158,Z005,2026-09-08T01:52:00,ATM-Z005-02,False
CYB-2026-11159,Z007,2026-09-20T17:36:00,ATM-Z007-02,True
CYB-2026-11160,Z017,2026-09-01T22:18:00,ATM-Z017-02,True
CYB-2026-11161,Z004,2026-09-29T23:53:00,ATM-Z004-06,True
CYB-2026-11162,Z005,2026-09-06T02:27:00,ATM-Z005-02,True
CYB-2026-11163,Z007,2026-09-19T17:23:00,ATM-Z007-05,False
CYB-2026-11164,Z008,2026-09-23T16:04:00,ATM-Z008-04,False
CYB-2026-11165,Z001,2026-09-03T21:45:00,ATM-Z001-01,True
CYB-2026-11166,Z009,2026-09-27T05:29:00,ATM-Z009-05,True
CYB-2026-11167,Z010,2026-09-23T20:38:00,ATM-Z010-06,False
CYB-2026-11168,Z010,2026-09-30T22:28:00,ATM-Z010-06,True
CYB-2026-11169,Z012,2026-09-19T15:23:00,ATM-Z012-05,True
CYB-2026-11170,Z004,2026-09-07T06:50:00,ATM-Z004-06,True
CYB-2026-11171,Z000,2026-09-15T07:48:00,ATM-Z000-02,False
CYB-2026-11172,Z018,2026-09-03T09:03:00,ATM-Z018-03,True
CYB-2026-11173,Z001,2026-09-03T13:31:00,ATM-Z001-05,True
CYB-2026-11174,Z009,2026-09-05T09:52:00,ATM-Z009-05,False
CYB-2026-11175,Z015,2026-09-21T09:13:00,ATM-Z015-05,False
CYB-2026-11176,Z015,2026-09-10T17:12:00,ATM-Z015-06,True
CYB-2026-11177,Z008,2026-09-16T09:20:00,ATM-Z008-01,True
CYB-2026-11178,Z000,2026-10-01T04:50:00,ATM-Z000-06,True
CYB-2026-11179,Z013,2026-09-25T12:56:00,ATM-Z013-04,True
CYB-2026-11180,Z007,2026-09-16T04:12:00,ATM-Z007-05,True
CYB-2026-11181,Z008,2026-09-18T18:34:00,ATM-Z008-04,True
CYB-2026-11182,Z010,2026-09-20T20:39:00,ATM-Z010-02,True
CYB-2026-11183,Z010,2026-09-18T03:58:00,ATM-Z010-04,False
CYB-2026-11184,Z008,2026-09-19T20:08:00,ATM-Z008-03,True
CYB-2026-11185,Z012,2026-09-03T13:06:00,ATM-Z012-02,True
CYB-2026-11186,Z003,2026-09-03T11:44:00,ATM-Z003-05,True
CYB-2026-11187,Z006,2026-09-10T14:24:00,ATM-Z006-03,True
CYB-2026-11188,Z002,2026-09-21T04:29:00,ATM-Z002-01,True
CYB-2026-11189,Z004,2026-09-11T18:47:00,ATM-Z004-01,True
CYB-2026-11190,Z008,2026-09-08T18:02:00,ATM-Z008-04,True
CYB-2026-11191,Z001,2026-09-22T23:01:00,ATM-Z001-02,True
CYB-2026-11192,Z008,2026-09-29T22:31:00,ATM-Z008-04,False
CYB-2026-11193,Z006,2026-09-21T20:42:00,ATM-Z006-04,True
CYB-2026-11194,Z001,2026-09-29T05:37:00,ATM-Z001-05,True
CYB-2026-11195,Z001,2026-09-17T10:38:00,ATM-Z001-03,False
CYB-2026-11196,Z012,2026-09-21T22:52:00,ATM-Z012-06,True
CYB-2026-11197,Z009,2026-09-28T06:48:00,ATM-Z009-05,True
CYB-2026-11198,Z002,2026-09-13T14:25:00,ATM-Z002-03,False
CYB-2026-11199,Z005,2026-09-21T16:12:00,ATM-Z005-04,False
CYB-2026-11200,Z004,2026-09-21T20:22:00,ATM-Z004-06,True
CYB-2026-11201,Z005,2026-09-08T11:22:00,ATM-Z005-04,False
CYB-2026-11202,Z006,2026-09-22T09:15:00,ATM-Z006-06,False
CYB-2026-11203,Z013,2026-09-02T11:57:00,ATM-Z013-03,True
CYB-2026-11204,Z005,2026-09-08T10:32:00,ATM-Z005-05,False
CYB-2026-11205,Z015,2026-09-26T00:03:00,ATM-Z015-01,True
CYB-2026-11206,Z006,2026-09-27T06:28:00,ATM-Z006-06,True
CYB-2026-11207,Z005,2026-09-06T16:12:00,ATM-Z005-02,False
CYB-2026-11208,Z006,2026-09-09T15:43:00,ATM-Z006-05,True
CYB-2026-11209,Z005,2026-09-06T09:02:00,ATM-Z005-05,True
CYB-2026-11210,Z001,2026-09-26T06:28:00,ATM-Z001-01,True
CYB-2026-11211,Z004,2026-09-08T14:56:00,ATM-Z004-05,True
CYB-2026-11212,Z016,2026-09-26T13:28:00,ATM-Z016-06,True
CYB-2026-11213,Z006,2026-09-11T01:21:00,ATM-Z006-04,True
CYB-2026-11214,Z001,2026-09-01T07:21:00,ATM-Z001-06,True
CYB-2026-11215,Z012,2026-09-11T11:24:00,ATM-Z012-01,True
CYB-2026-11216,Z007,2026-09-29T22:52:00,ATM-Z007-05,True
CYB-2026-11217,Z015,2026-09-06T16:08:00,ATM-Z015-05,True
CYB-2026-11218,Z005,2026-09-29T03:08:00,ATM-Z005-06,True
CYB-2026-11219,Z005,2026-09-01T16:14:00,ATM-Z005-05,True
CYB-2026-11220,Z012,2026-09-15T04:23:00,ATM-Z012-05,False
CYB-2026-11221,Z008,2026-09-04T18:24:00,ATM-Z008-05,False
CYB-2026-11222,Z001,2026-09-24T16:39:00,ATM-Z001-05,True
CYB-2026-11223,Z001,2026-09-26T01:26:00,ATM-Z001-03,True
CYB-2026-11224,Z001,2026-09-26T08:46:00,ATM-Z001-01,True
CYB-2026-11225,Z000,2026-09-19T00:43:00,ATM-Z000-06,True
CYB-2026-11226,Z003,2026-09-21T00:25:00,ATM-Z003-06,False
CYB-2026-11227,Z011,2026-09-13T15:28:00,ATM-Z011-01,True
CYB-2026-11228,Z005,2026-09-06T14:46:00,ATM-Z005-02,True
CYB-2026-11229,Z000,2026-09-14T16:57:00,ATM-Z000-03,False
CYB-2026-11230,Z005,2026-09-25T14:12:00,ATM-Z005-01,True
CYB-2026-11231,Z015,2026-09-07T02:58:00,ATM-Z015-04,True
CYB-2026-11232,Z012,2026-09-30T12:35:00,ATM-Z012-03,False
CYB-2026-11233,Z000,2026-09-24T03:26:00,ATM-Z000-04,True
CYB-2026-11234,Z008,2026-09-11T19:00:00,ATM-Z008-03,False
CYB-2026-11235,Z010,2026-09-10T12:25:00,ATM-Z010-04,False
CYB-2026-11236,Z001,2026-09-10T09:40:00,ATM-Z001-03,True
CYB-2026-11237,Z007,2026-09-26T01:22:00,ATM-Z007-04,True
CYB-2026-11238,Z005,2026-09-10T23:17:00,ATM-Z005-03,False
CYB-2026-11239,Z004,2026-09-23T21:58:00,ATM-Z004-06,True
CYB-2026-11240,Z002,2026-09-16T22:39:00,ATM-Z002-04,True
CYB-2026-11241,Z015,2026-09-14T11:11:00,ATM-Z015-05,False
CYB-2026-11242,Z009,2026-09-06T08:13:00,ATM-Z009-02,True
CYB-2026-11243,Z007,2026-09-05T02:26:00,ATM-Z007-02,True
CYB-2026-11244,Z008,2026-09-25T02:25:00,ATM-Z008-05,False
CYB-2026-11245,Z015,2026-09-25T19:47:00,ATM-Z015-05,True
CYB-2026-11246,Z008,2026-09-27T22:14:00,ATM-Z008-06,True
CYB-2026-11247,Z002,2026-09-27T10:58:00,ATM-Z002-02,True
CYB-2026-11248,Z002,2026-09-27T09:44:00,ATM-Z002-03,False
CYB-2026-11249,Z015,2026-09-10T19:14:00,ATM-Z015-04,True
CYB-2026-11250,Z004,2026-09-17T09:04:00,ATM-Z004-06,False
CYB-2026-11251,Z000,2026-09-16T11:39:00,ATM-Z000-03,False
CYB-2026-11252,Z000,2026-09-29T04:33:00,ATM-Z000-06,True
CYB-2026-11253,Z003,2026-09-16T20:58:00,ATM-Z003-01,True
CYB-2026-11254,Z003,2026-09-22T07:06:00,ATM-Z003-06,True
CYB-2026-11255,Z001,2026-09-07T10:12:00,ATM-Z001-03,True
CYB-2026-11256,Z018,2026-09-13T14:16:00,ATM-Z018-01,True
CYB-2026-11257,Z015,2026-09-13T03:08:00,ATM-Z015-06,False
CYB-2026-11258,Z002,2026-09-25T19:16:00,ATM-Z002-02,True
CYB-2026-11259,Z007,2026-09-04T05:27:00,ATM-Z007-04,False
CYB-2026-11260,Z008,2026-09-21T17:06:00,ATM-Z008-02,True
CYB-2026-11261,Z019,2026-09-07T09:14:00,ATM-Z019-06,True
CYB-2026-11262,Z007,2026-09-07T09:18:00,ATM-Z007-05,True
CYB-2026-11263,Z013,2026-09-15T08:54:00,ATM-Z013-02,True
CYB-2026-11264,Z006,2026-09-27T10:39:00,ATM-Z006-01,False
CYB-2026-11265,Z010,2026-09-03T15:06:00,ATM-Z010-04,True
CYB-2026-11266,Z005,2026-09-03T20:50:00,ATM-Z005-02,True
CYB-2026-11267,Z013,2026-09-27T19:47:00,ATM-Z013-04,False
CYB-2026-11268,Z007,2026-09-05T09:00:00,ATM-Z007-03,True
CYB-2026-11269,Z000,2026-09-13T23:24:00,ATM-Z000-02,True
CYB-2026-11270,Z008,2026-09-14T17:07:00,ATM-Z008-02,True
CYB-2026-11271,Z002,2026-09-10T17:37:00,ATM-Z002-06,False
CYB-2026-11272,Z009,2026-09-17T18:05:00,ATM-Z009-05,True
CYB-2026-11273,Z003,2026-09-23T01:51:00,ATM-Z003-04,False
CYB-2026-11274,Z010,2026-09-07T05:45:00,ATM-Z010-05,False
CYB-2026-11275,Z015,2026-09-13T14:15:00,ATM-Z015-03,True
CYB-2026-11276,Z002,2026-09-10T18:05:00,ATM-Z002-02,True
CYB-2026-11277,Z013,2026-09-01T11:52:00,ATM-Z013-02,False
CYB-2026-11278,Z017,2026-09-10T13:36:00,ATM-Z017-03,True
CYB-2026-11279,Z002,2026-09-03T14:06:00,ATM-Z002-01,True
CYB-2026-11280,Z005,2026-09-28T17:58:00,ATM-Z005-03,False
CYB-2026-11281,Z013,2026-09-13T22:10:00,ATM-Z013-06,False
CYB-2026-11282,Z001,2026-09-26T07:48:00,ATM-Z001-05,True
CYB-2026-11283,Z008,2026-09-01T08:54:00,ATM-Z008-04,True
CYB-2026-11284,Z006,2026-09-16T23:10:00,ATM-Z006-01,True
CYB-2026-11285,Z001,2026-09-29T20:33:00,ATM-Z001-04,True
CYB-2026-11286,Z001,2026-09-05T03:25:00,ATM-Z001-05,True
CYB-2026-11287,Z011,2026-09-20T17:13:00,ATM-Z011-06,True
CYB-2026-11288,Z000,2026-09-11T13:42:00,ATM-Z000-01,True
CYB-2026-11289,Z003,2026-09-17T22:13:00,ATM-Z003-02,True
CYB-2026-11290,Z012,2026-09-07T00:17:00,ATM-Z012-03,True
CYB-2026-11291,Z010,2026-09-21T09:36:00,ATM-Z010-01,True
CYB-2026-11292,Z009,2026-09-01T23:44:00,ATM-Z009-06,True
CYB-2026-11293,Z019,2026-09-18T11:51:00,ATM-Z019-02,True
CYB-2026-11294,Z010,2026-09-09T02:47:00,ATM-Z010-04,False
CYB-2026-11295,Z005,2026-09-20T19:06:00,ATM-Z005-06,False
CYB-2026-11296,Z000,2026-09-13T21:06:00,ATM-Z000-01,True
CYB-2026-11297,Z004,2026-09-05T10:01:00,ATM-Z004-02,True
CYB-2026-11298,Z001,2026-09-30T11:24:00,ATM-Z001-05,True
CYB-2026-11299,Z012,2026-09-28T18:17:00,ATM-Z012-01,True
CYB-2026-11300,Z015,2026-09-05T19:28:00,ATM-Z015-06,True
CYB-2026-11301,Z017,2026-09-16T05:57:00,ATM-Z017-04,True
CYB-2026-11302,Z003,2026-09-22T17:26:00,ATM-Z003-05,True
CYB-2026-11303,Z003,2026-09-29T06:59:00,ATM-Z003-02,True
CYB-2026-11304,Z004,2026-09-03T03:05:00,ATM-Z004-03,True
CYB-2026-11305,Z010,2026-09-02T18:02:00,ATM-Z010-01,True
CYB-2026-11306,Z008,2026-09-28T17:03:00,ATM-Z008-05,True
CYB-2026-11307,Z006,2026-09-07T18:46:00,ATM-Z006-01,True
CYB-2026-11308,Z001,2026-09-25T02:01:00,ATM-Z001-05,False
CYB-2026-11309,Z000,2026-09-01T17:48:00,ATM-Z000-04,True
CYB-2026-11310,Z008,2026-09-26T09:28:00,ATM-Z008-03,True
CYB-2026-11311,Z005,2026-09-23T15:31:00,ATM-Z005-04,True
CYB-2026-11312,Z000,2026-09-07T08:53:00,ATM-Z000-02,True
CYB-2026-11313,Z000,2026-09-08T06:23:00,ATM-Z000-04,False
CYB-2026-11314,Z015,2026-09-10T13:50:00,ATM-Z015-02,True
CYB-2026-11315,Z006,2026-09-21T10:40:00,ATM-Z006-04,True
CYB-2026-11316,Z007,2026-09-09T18:08:00,ATM-Z007-06,False
CYB-2026-11317,Z009,2026-09-10T21:09:00,ATM-Z009-02,False
CYB-2026-11318,Z001,2026-09-16T12:35:00,ATM-Z001-04,True
CYB-2026-11319,Z002,2026-09-15T14:23:00,ATM-Z002-02,True
CYB-2026-11320,Z001,2026-09-27T23:07:00,ATM-Z001-06,False
CYB-2026-11321,Z015,2026-09-07T23:33:00,ATM-Z015-01,True
CYB-2026-11322,Z001,2026-09-20T12:56:00,ATM-Z001-02,True
CYB-2026-11323,Z007,2026-09-27T15:16:00,ATM-Z007-05,False
CYB-2026-11324,Z014,2026-09-21T18:16:00,ATM-Z014-06,False
CYB-2026-11325,Z002,2026-09-14T12:32:00,ATM-Z002-01,True
CYB-2026-11326,Z007,2026-09-08T15:25:00,ATM-Z007-01,True
CYB-2026-11327,Z007,2026-09-28T20:20:00,ATM-Z007-01,False
CYB-2026-11328,Z010,2026-09-20T20:11:00,ATM-Z010-03,True
CYB-2026-11329,Z000,2026-09-28T00:51:00,ATM-Z000-05,False
CYB-2026-11330,Z009,2026-09-05T23:31:00,ATM-Z009-01,False
CYB-2026-11331,Z007,2026-09-27T07:30:00,ATM-Z007-01,True
CYB-2026-11332,Z004,2026-09-17T13:20:00,ATM-Z004-03,True
CYB-2026-11333,Z009,2026-09-02T18:53:00,ATM-Z009-02,True
CYB-2026-11334,Z001,2026-09-01T15:34:00,ATM-Z001-03,True
CYB-2026-11335,Z008,2026-09-15T13:39:00,ATM-Z008-02,False
CYB-2026-11336,Z001,2026-09-18T18:17:00,ATM-Z001-01,True
CYB-2026-11337,Z000,2026-09-23T04:20:00,ATM-Z000-05,True
CYB-2026-11338,Z015,2026-09-11T17:27:00,ATM-Z015-02,True
CYB-2026-11339,Z006,2026-09-05T20:34:00,ATM-Z006-02,True
CYB-2026-11340,Z005,2026-09-12T16:59:00,ATM-Z005-05,True
CYB-2026-11341,Z013,2026-09-09T12:14:00,ATM-Z013-04,True
CYB-2026-11342,Z017,2026-09-29T10:59:00,ATM-Z017-03,True
CYB-2026-11343,Z005,2026-09-23T00:12:00,ATM-Z005-03,True
CYB-2026-11344,Z000,2026-09-30T06:58:00,ATM-Z000-05,False
CYB-2026-11345,Z000,2026-09-30T05:02:00,ATM-Z000-02,False
CYB-2026-11346,Z001,2026-09-05T08:10:00,ATM-Z001-04,False
CYB-2026-11347,Z000,2026-09-22T23:40:00,ATM-Z000-03,True
CYB-2026-11348,Z013,2026-09-29T10:57:00,ATM-Z013-01,True
CYB-2026-11349,Z001,2026-09-02T07:40:00,ATM-Z001-02,True
CYB-2026-11350,Z006,2026-09-25T04:46:00,ATM-Z006-02,True
CYB-2026-11351,Z005,2026-09-10T07:10:00,ATM-Z005-04,True
CYB-2026-11352,Z003,2026-09-06T15:19:00,ATM-Z003-03,False
CYB-2026-11353,Z015,2026-09-13T21:31:00,ATM-Z015-03,True
CYB-2026-11354,Z003,2026-09-08T22:30:00,ATM-Z003-03,True
CYB-2026-11355,Z009,2026-09-10T06:32:00,ATM-Z009-05,True
CYB-2026-11356,Z001,2026-09-13T09:17:00,ATM-Z001-03,False
CYB-2026-11357,Z015,2026-09-14T00:19:00,ATM-Z015-05,True
CYB-2026-11358,Z008,2026-09-13T05:06:00,ATM-Z008-02,True
CYB-2026-11359,Z004,2026-09-12T00:00:00,ATM-Z004-06,False
CYB-2026-11360,Z003,2026-09-01T18:42:00,ATM-Z003-01,False
CYB-2026-11361,Z006,2026-09-21T12:28:00,ATM-Z006-01,True
CYB-2026-11362,Z004,2026-09-09T15:25:00,ATM-Z004-06,True
CYB-2026-11363,Z000,2026-09-18T22:04:00,ATM-Z000-06,True
CYB-2026-11364,Z003,2026-09-30T05:44:00,ATM-Z003-04,True
CYB-2026-11365,Z008,2026-09-02T15:40:00,ATM-Z008-05,False
CYB-2026-11366,Z006,2026-09-25T16:42:00,ATM-Z006-01,True
CYB-2026-11367,Z002,2026-09-25T13:43:00,ATM-Z002-03,True
CYB-2026-11368,Z001,2026-09-28T15:58:00,ATM-Z001-02,False
CYB-2026-11369,Z002,2026-09-29T00:11:00,ATM-Z002-06,False
CYB-2026-11370,Z005,2026-09-06T12:09:00,ATM-Z005-01,False
CYB-2026-11371,Z000,2026-09-28T12:54:00,ATM-Z000-04,False
CYB-2026-11372,Z005,2026-09-28T14:55:00,ATM-Z005-04,False
CYB-2026-11373,Z012,2026-09-27T15:09:00,ATM-Z012-04,True
CYB-2026-11374,Z005,2026-09-06T09:09:00,ATM-Z005-02,True
CYB-2026-11375,Z006,2026-09-29T17:28:00,ATM-Z006-02,True
CYB-2026-11376,Z013,2026-09-18T15:13:00,ATM-Z013-03,False
CYB-2026-11377,Z009,2026-09-11T01:50:00,ATM-Z009-02,True
CYB-2026-11378,Z001,2026-09-21T17:16:00,ATM-Z001-04,False
CYB-2026-11379,Z003,2026-09-25T12:26:00,ATM-Z003-05,True
CYB-2026-11380,Z001,2026-09-19T11:34:00,ATM-Z001-05,True
CYB-2026-11381,Z012,2026-09-19T19:48:00,ATM-Z012-06,False
CYB-2026-11382,Z008,2026-09-09T20:40:00,ATM-Z008-05,True
CYB-2026-11383,Z012,2026-10-01T05:14:00,ATM-Z012-03,True
CYB-2026-11384,Z007,2026-09-01T20:42:00,ATM-Z007-02,True
CYB-2026-11385,Z009,2026-09-09T21:06:00,ATM-Z009-06,True
CYB-2026-11386,Z009,2026-09-22T12:11:00,ATM-Z009-01,False
CYB-2026-11387,Z003,2026-09-02T01:04:00,ATM-Z003-06,True
CYB-2026-11388,Z000,2026-09-07T10:55:00,ATM-Z000-04,True
CYB-2026-11389,Z001,2026-09-29T14:46:00,ATM-Z001-04,True
CYB-2026-11390,Z000,2026-09-29T21:12:00,ATM-Z000-03,True
CYB-2026-11391,Z003,2026-09-08T16:41:00,ATM-Z003-04,True
CYB-2026-11392,Z018,2026-09-30T12:03:00,ATM-Z018-05,False
CYB-2026-11393,Z015,2026-09-10T03:13:00,ATM-Z015-05,False
CYB-2026-11394,Z002,2026-09-23T20:33:00,ATM-Z002-01,True
CYB-2026-11395,Z001,2026-09-26T15:41:00,ATM-Z001-03,False
CYB-2026-11396,Z000,2026-09-26T16:36:00,ATM-Z000-04,False
CYB-2026-11397,Z001,2026-09-29T10:19:00,ATM-Z001-01,False
CYB-2026-11398,Z013,2026-09-12T11:06:00,ATM-Z013-02,False
CYB-2026-11399,Z012,2026-09-02T09:21:00,ATM-Z012-06,False
CYB-2026-11400,Z007,2026-09-25T15:13:00,ATM-Z007-02,True
CYB-2026-11401,Z015,2026-09-07T06:44:00,ATM-Z015-05,True
CYB-2026-11402,Z002,2026-09-26T17:03:00,ATM-Z002-06,True
CYB-2026-11403,Z007,2026-09-19T00:10:00,ATM-Z007-01,True
CYB-2026-11404,Z008,2026-09-02T19:04:00,ATM-Z008-05,True
CYB-2026-11405,Z005,2026-09-07T13:04:00,ATM-Z005-04,True
CYB-2026-11406,Z004,2026-09-07T07:21:00,ATM-Z004-06,True
CYB-2026-11407,Z003,2026-09-07T04:23:00,ATM-Z003-01,True
CYB-2026-11408,Z007,2026-09-25T10:38:00,ATM-Z007-02,True
CYB-2026-11409,Z003,2026-09-28T23:04:00,ATM-Z003-01,True
CYB-2026-11410,Z006,2026-09-19T04:28:00,ATM-Z006-05,False
CYB-2026-11411,Z008,2026-09-16T07:57:00,ATM-Z008-04,False
CYB-2026-11412,Z006,2026-09-28T11:06:00,ATM-Z006-02,True
CYB-2026-11413,Z015,2026-09-02T16:20:00,ATM-Z015-03,True
CYB-2026-11414,Z000,2026-09-01T11:19:00,ATM-Z000-01,True
CYB-2026-11415,Z008,2026-09-27T07:25:00,ATM-Z008-06,True
CYB-2026-11416,Z012,2026-09-17T23:51:00,ATM-Z012-04,True
CYB-2026-11417,Z000,2026-09-26T11:50:00,ATM-Z000-01,True
CYB-2026-11418,Z005,2026-09-23T00:59:00,ATM-Z005-06,True
CYB-2026-11419,Z000,2026-09-23T01:59:00,ATM-Z000-02,True
CYB-2026-11420,Z004,2026-09-19T06:28:00,ATM-Z004-06,False
CYB-2026-11421,Z005,2026-09-12T02:58:00,ATM-Z005-03,False
CYB-2026-11422,Z014,2026-09-23T21:37:00,ATM-Z014-05,True
CYB-2026-11423,Z010,2026-09-04T09:59:00,ATM-Z010-02,True
CYB-2026-11424,Z012,2026-09-29T19:12:00,ATM-Z012-04,False
CYB-2026-11425,Z015,2026-09-01T10:50:00,ATM-Z015-06,True
CYB-2026-11426,Z001,2026-09-14T19:55:00,ATM-Z001-02,True
CYB-2026-11427,Z011,2026-09-20T19:48:00,ATM-Z011-04,True
CYB-2026-11428,Z009,2026-09-27T10:39:00,ATM-Z009-03,False
CYB-2026-11429,Z002,2026-09-28T12:02:00,ATM-Z002-05,True
CYB-2026-11430,Z005,2026-09-12T18:38:00,ATM-Z005-05,True
